power,energy,effi,storage,charge,discharge,fuel_cost,Gasuse,solar,wind,discharge,charge
1342000,20000,0.47,[346.76750687],32.831858561301644,10.058599964870368,35,116439.76043938656,220556.9770713143,570984.0920122407,26537.473783271147,57347.93724008836
1343000,20000,0.47,[346.76750687],32.831858561301644,10.058599964870368,35,116439.76043938656,220556.9770713143,570984.0920122407,26537.473783271147,57347.93724008836
1344000,20000,0.47,[345.92179623],32.732215834009516,10.034935602141474,35,116504.46691997183,220366.34490828545,571029.3119741709,26470.540344422363,57203.25086391342
1345000,20000,0.47,[343.76320742],32.37637299760962,9.971735497073663,35,116589.43860011309,220092.8714604328,571024.0080115467,26309.69110549339,56855.68899403428
500000,30000,0.47,[460.78663339],67.54851842362218,21.12969540961075,35,98721.54331123146,271364.0491850439,560723.35886915,46317.20757736294,99103.63576393265
700000,30000,0.47,[398.17440069],55.171391784401834,17.011733431318294,35,105508.7363381805,252418.08953877207,564444.4225433302,39127.65193037841,83788.92234364795
900000,30000,0.47,[326.27491755],44.26110591073548,13.74714414247492,35,111697.45632409184,236517.78309817793,566351.882121178,32551.815907637156,69696.55870206321
1100000,30000,0.47,[267.95769281],35.063654527061175,11.132065233746077,35,117031.96294589726,224923.06367822958,566120.4137103263,27078.98954814099,57971.34128494218
1300000,30000,0.47,[193.61999958],26.918191790309052,7.6552132478709325,35,122096.02667483331,210399.1089457972,566933.1772604845,19738.997059347406,42303.96374165332
1200000,30000,0.47,[233.48467699],30.16940027141856,9.270902283878762,35,119445.60763319128,216683.51512396405,567421.4949970869,23213.41461053898,49748.751717485706
1150000,30000,0.47,[252.26112337],32.01164564358719,10.055275502591535,35,118309.5843577434,220018.08218832515,567228.448909392,24908.19629075361,53375.025511289976
1200000,30000,0.47,[233.48467699],30.16940027141856,9.270902283878762,35,119445.60763319128,216683.51512396405,567421.4949970869,23213.41461053898,49748.751717485706
1160000,30000,0.47,[249.64363857],31.468243534842326,9.912521064665198,35,118533.75447185119,219169.96289903086,567464.3217265938,24576.77121494393,52669.914106171425
1155000,30000,0.47,[250.58222171],31.655619293938376,9.949789088744236,35,118499.64882212301,219420.5685400827,567364.805064745,24675.8141610836,52881.619856273595
1151000,30000,0.47,[252.26112337],32.01164564358719,10.055275502591535,35,118309.5843577434,220018.08218832515,567228.4489093921,24908.196290753618,53375.02551128998
1152000,30000,0.47,[252.01153718],31.96283449168989,10.032798086295484,35,118371.17580087502,219929.24349605586,567208.9340735637,24867.870476989126,53289.67937053409
1153000,30000,0.47,[252.01153718],31.96283449168989,10.032798086295484,35,118371.17580087502,219929.24349605586,567208.9340735637,24867.870476989126,53289.67937053409
1154000,30000,0.47,[251.13837941],31.80675356870435,9.9921954921051,35,118452.11080875267,219745.89067808745,567205.3077692274,24778.176932464354,53097.85646476131
500000,40000,0.47,[351.79364208],56.23511646502743,18.254286861082942,35,104711.82737132805,254282.73373435202,563222.0396241376,39240.06718419231,83747.53455572976
700000,40000,0.47,[284.62813697],45.14219765110881,14.473930164538316,35,111282.38725387413,236749.9141815832,565899.9118454902,32213.743101300704,68743.0372546033
900000,40000,0.47,[223.25102728],35.01475113017548,11.282416401978438,35,116601.90525225412,222497.54047948105,567314.9433643689,25838.383735352585,55127.71737482744
1100000,40000,0.47,[172.19598603],27.04908572871208,8.516322182130311,35,121909.71184168696,211220.39971563197,566683.8450367968,20228.61001065914,43161.71527267934
1000000,40000,0.47,[197.2401985],30.82469734511445,9.829059829059844,35,119096.03640097943,216604.082164893,567325.6205277996,22955.019859484055,48981.14377409297
950000,40000,0.47,[207.65020217],32.51231506280492,10.593694961346486,35,117978.64780598215,219466.94908349589,567187.8932420122,24337.128384247615,51911.2061454232
1000000,40000,0.47,[197.2401985],30.82469734511445,9.829059829059844,35,119096.03640097943,216604.082164893,567325.6205277996,22955.019859484055,48981.14377409297
960000,40000,0.47,[205.47211344],32.15096558753643,10.414757967235428,35,118093.03752516692,218753.55692560688,567416.190665217,24016.10958857139,51233.31681047084
970000,40000,0.47,[199.83062037],31.295599112894326,10.118368729822208,35,118897.94648698314,217598.61269833834,567069.4231442254,23426.859214207016,49972.984712878795
980000,40000,0.47,[198.04524515],31.005425379327043,10.02068179017759,35,119112.09688303112,217292.02691649774,566943.2080910933,23241.577040423777,49577.13075242502
990000,40000,0.47,[197.28990264],30.8820186660939,9.98158599027356,35,119145.37348511063,217094.47343478195,567007.0641586815,23155.95594387683,49394.80968200194
985000,40000,0.47,[197.4070488],30.90423924801363,9.987138110404572,35,119147.22793356967,217113.3708784037,567000.1495100099,23167.732164001605,49419.910876265116
981000,40000,0.47,[198.04004286],31.004438540722642,10.020435237521099,35,119112.01288339501,217291.19032834802,566943.5159848027,23241.05562422964,49576.019324359855
982000,40000,0.47,[198.04004286],31.004438540722642,10.020435237521099,35,119112.01288339501,217291.19032834802,566943.5159848027,23241.05562422964,49576.019324359855
983000,40000,0.47,[197.90113453],30.98047440783445,10.013456104961762,35,119115.22849812759,217259.71653685745,566954.0384364867,23225.94270506811,49543.82765300918
984000,40000,0.47,[197.50628905],30.923063392682362,9.991841583650313,35,119148.80650905301,217129.37981006975,566994.2752165964,23177.700796340232,49441.159085418185
500000,50000,0.47,[277.74040638],47.38605392467153,15.643907989631344,35,109360.83730562511,238932.4748449565,566633.2155893552,33138.2203741031,70623.45315175921
700000,50000,0.47,[222.38638416],37.17865986185621,12.239365107495992,35,115417.23069404282,225228.48206341662,567056.2042904597,26996.08682480739,57524.04379527205
900000,50000,0.47,[168.83845411],28.011529171082174,9.071081137582723,35,121013.91171023244,211890.36930348378,567498.1250592545,20777.774241933203,44276.57670860594
800000,50000,0.47,[193.42045369],32.16851784532965,10.552652637050048,35,118466.54876143343,218305.61573496307,567086.3175076941,23726.72190778729,50553.49983364027
900000,50000,0.47,[168.83845411],28.011529171082174,9.07108113758273,35,121013.91171023247,211890.36930348378,567498.1250592545,20777.774241933203,44276.57670860596
850000,50000,0.47,[182.83965799],30.35145416280458,9.944653332943549,35,119698.64523453508,215830.97667264575,566915.5771091174,22524.92499327568,47990.721529382456
810000,50000,0.47,[190.64313574],31.70304375159447,10.393864454804344,35,118790.07922550158,217630.6826881744,567066.2958731346,23410.906370446195,49880.0048741117
820000,50000,0.47,[187.10264938],31.10204275027985,10.199536842354632,35,118999.20053658231,216571.27016276104,567421.3653979064,22988.297168359008,48980.53060029651
830000,50000,0.47,[186.2260907],30.92682804422481,10.160208934279252,35,119028.15368086839,216373.29551701993,567481.6382179728,22896.088640017235,48783.5925347609
840000,50000,0.47,[183.654916],30.51971294057832,9.995878257930404,35,119546.74162254782,215972.6171041565,567034.393001527,22616.977490284986,48187.31463414586
835000,50000,0.47,[185.20281602],30.772152823434872,10.072739923228164,35,119310.68015893518,216351.16470449435,567089.5193799968,22783.951296978325,48544.60922959664
840000,50000,0.47,[183.654916],30.51971294057832,9.995878257930404,35,119546.74162254782,215972.6171041565,567034.393001527,22616.977490284986,48187.31463414586
836000,50000,0.47,[184.83940926],30.7093086381458,10.054373582148202,35,119364.68414668317,216273.3242969243,567067.8349613319,22745.500931910807,48462.317450113216
837000,50000,0.47,[184.83940926],30.7093086381458,10.054373582148202,35,119364.68414668317,216273.3242969243,567067.8349613319,22745.500931910807,48462.317450113216
838000,50000,0.47,[184.21535463],30.61068284948881,10.0205436126441,35,119473.5553173644,216117.88554388954,567032.1705658856,22675.90024365832,48313.52143738193
839000,50000,0.47,[183.84955163],30.53580484079766,10.004920452681656,35,119507.87319750966,216066.67636546647,567008.2304258809,22641.58236351308,48239.875105322615
840000,50000,0.47,[183.654916],30.51971294057832,9.995878257930404,35,119546.74162254782,215972.6171041565,567034.393001527,22616.977490284986,48187.31463414586
500000,5000,0.38,[3821.85665988],109.3567695698383,43.89125692363513,50,52830.19572951303,341840.36731719354,627736.2552784396,77495.05520502612,219423.8360595689
700000,5000,0.38,[3671.7274673],96.04872005923758,38.99799321092203,50,57155.67526782971,324304.06872213754,632316.6811552306,72538.29024870052,206108.42108602048
900000,5000,0.38,[3638.74158569],84.45219670933311,34.422552613066756,50,60408.89216103607,310170.11459247355,635937.3116157348,67762.28840357793,194313.034637366
1100000,5000,0.38,[3386.98269328],73.7491726102753,31.318848361694613,50,64632.16480390762,294678.4240112102,638465.2069146148,63260.89167668153,181335.95365828584
1300000,5000,0.38,[2950.02708508],64.80136877974438,27.178617129875914,50,69618.05312827672,278905.6472681552,637349.9208847426,57130.0568917086,163663.6046094255
1500000,5000,0.38,[2474.22871193],58.38399854216709,23.131703782928483,50,73942.8419063295,262518.0752233811,636617.5361389781,50529.1148866363,144655.41679221846
1700000,5000,0.38,[1807.17897709],52.84397387555543,19.089795243241696,50,78762.84319832003,247364.54350479375,631496.5363263383,43143.845039637374,122272.41270770767
1900000,5000,0.38,[1695.84108929],47.19446259701678,16.55999240073102,50,82230.31923820547,238201.80547176301,630022.303436012,39013.107371706035,111198.1848073328
2100000,5000,0.38,[1449.50234018],41.22512704445255,14.360542931257115,50,85952.4233893153,228459.2337329989,627477.4269539842,34646.893566650666,98525.25809009014
2300000,5000,0.38,[1234.99367286],35.612733193317254,12.3114526102483,50,90266.29957098301,220321.32999230584,623276.3992222862,30542.80155771287,86638.69373642217
2500000,5000,0.38,[1069.86380192],29.557245084310182,10.231871383530402,50,94409.35430627165,212616.04566837449,618740.321186824,26187.745969373034,74434.3977882264
2700000,5000,0.38,[879.70710772],23.445555643552126,8.576954830319808,50,97813.29191213472,204727.6742441301,615299.295883096,22113.64788466623,62674.8317255464
2600000,5000,0.38,[970.47169549],26.21376316910522,9.360000195159955,50,96137.05131835703,208420.3453694229,617041.4880557223,24043.16010007683,68249.20394670762
2550000,5000,0.38,[1014.75445403],27.648566031252802,9.766550253979034,50,95213.84988096647,210477.4783533285,617796.4507492735,25017.38874951373,71055.06437842062
2510000,5000,0.38,[1060.89028875],29.23956504345509,10.160527723776179,50,94508.49219413535,212307.9443273869,618586.5063273989,26001.91179224001,73896.75754833814
2520000,5000,0.38,[1041.5221712],28.595733536622788,9.981481541330725,50,94885.5149396808,211722.01167005324,617994.0690671256,25588.827083747256,72706.61430539472
2515000,5000,0.38,[1053.38534109],28.99080306093197,10.089105564235645,50,94667.23405108911,212064.33021883122,618357.1118186533,25839.60900758011,73429.71939423063
2520000,5000,0.38,[1041.5221712],28.59573353662276,9.981481541330727,50,94885.51493968081,211722.01167005318,617994.0690671256,25588.82708374724,72706.61430539464
2516000,5000,0.38,[1053.38534109],28.990803060931967,10.089105564235657,50,94667.23405108911,212064.33021883122,618357.1118186534,25839.609007580122,73429.71939423069
2517000,5000,0.38,[1049.42651365],28.85802619007073,10.057323719011883,50,94714.25653672297,211989.6521375482,618230.9223135717,25761.031638667868,73201.94537398047
2518000,5000,0.38,[1047.96716226],28.811007101181517,10.03712945163399,50,94784.4908701711,211881.39964172518,618194.532186402,25721.645536972417,73090.42687056528
2519000,5000,0.38,[1047.96716226],28.811007101181517,10.03712945163399,50,94784.4908701711,211881.39964172518,618194.532186402,25721.645536972417,73090.42687056528
2520000,5000,0.38,[1041.5221712],28.59573353662276,9.981481541330727,50,94885.51493968081,211722.01167005318,617994.0690671256,25588.82708374724,72706.61430539464
500000,10000,0.38,[1894.44193003],106.66329284750337,35.9880103868957,50,60207.3588309898,319416.62263112253,614249.9160242085,65535.152639995365,179740.86912379003
700000,10000,0.38,[1700.11907931],91.81440988198301,32.00112721273814,50,65004.59641826403,303345.416600097,616009.7003336552,60373.92516625144,165358.9657479024
900000,10000,0.38,[1554.95976464],79.9494371233674,28.79464285714286,50,69408.22055946758,289903.17502312723,616934.4983891313,55914.54714317664,153037.2322926046
1100000,10000,0.38,[1541.22603159],71.08022450866463,24.861858226517963,50,72487.29822743897,277231.36469715385,619119.8217880271,51238.9992613645,141195.93429450472
1300000,10000,0.38,[1283.5826077],61.64386210897838,20.697674418604635,50,77206.23610792027,258782.50928421557,620198.0412216441,44285.45320214113,121982.79501960262
1500000,10000,0.38,[1133.58399745],54.16187050608764,18.002787499352554,50,81489.80871738686,247429.3209503492,619041.4107721343,39768.2028637105,109494.16843750926
1700000,10000,0.38,[976.35989586],45.80568480389644,15.354841403337746,50,85779.47374833048,234734.2229946303,618456.8007792899,34826.150243237906,95840.71481017892
1900000,10000,0.38,[848.56195128],39.81038529813323,12.635318244741484,50,89517.2506529046,223589.45824291103,617248.7762980711,29940.221065996833,82609.79213468588
2100000,10000,0.38,[736.23273386],33.155567117585846,10.585918865331191,50,93384.92436822689,214378.01993136934,615134.988963484,25787.48346587444,71231.70839437556
2300000,10000,0.38,[568.2652464],26.985359215335933,8.383870430715099,50,97164.53122088879,205636.7189421737,611266.8886969757,21001.468151481462,57888.21487128911
2200000,10000,0.38,[605.61372126],29.327342036729796,8.941214810074499,50,95926.241757997,207951.64947542263,612537.604867731,22284.729523297166,61446.22111195883
2150000,10000,0.38,[640.91014601],31.906631436463556,9.645640724977246,50,94654.29881607089,211009.99454079676,613424.1885606305,23790.776096641373,65541.67285385668
2110000,10000,0.38,[691.3216871],33.300149328023906,10.243902439024382,50,93761.95195455867,213406.09440752742,614324.7726613383,25081.117980732528,69162.45826407374
2120000,10000,0.38,[668.33272048],33.228575401301946,10.035094462214616,50,94107.30820471051,212998.5380630733,613594.7135169719,24676.701460624885,67989.71602047289
2130000,10000,0.38,[652.62461827],32.89328038146777,9.857315329482347,50,94360.0718365764,212130.46560930973,613484.4950897546,24288.552960036806,66898.31378576386
2125000,10000,0.38,[655.03025794],33.09204988671451,9.910779047658579,50,94255.28102406304,212507.12581248418,613421.5276387127,24407.15478546476,67219.26747551012
2121000,10000,0.38,[667.90606033],33.18050565618314,10.027515152541916,50,94114.86199914971,212983.12360027042,613570.184364864,24658.532033961623,67940.16795828083
2122000,10000,0.38,[667.90606033],33.18050565618314,10.027515152541916,50,94114.86199914971,212983.12360027042,613570.184364864,24658.532033961623,67940.16795828083
2123000,10000,0.38,[661.84927628],33.076608626747486,9.955171902067406,50,94245.16065232664,212638.1051710582,613505.7759949246,24509.2226952119,67520.29922325084
500000,20000,0.38,[1048.23486123],95.35574719773263,29.486707332596637,50,69343.21084442473,299535.7074508949,602587.5350290955,54678.79635612532,147142.34468692957
700000,20000,0.38,[925.27384676],82.11511426898859,25.586749042704287,50,73440.02636589979,281621.4975726893,606284.67567127,48878.19195930775,131539.90373778346
900000,20000,0.38,[864.41030407],69.57378450607459,21.574159714505726,50,77515.73081170328,263582.34044941765,610878.2945430635,43305.077601966164,116895.81453802761
1100000,20000,0.38,[773.6823351],59.94576630484249,18.590978570206758,50,82489.73895936928,250255.34011691727,611190.4628175836,38708.49830321699,104511.1593931453
1300000,20000,0.38,[665.50258859],50.08822277043061,15.598527307693516,50,86533.62132717096,236445.00430855178,611884.7378330481,33519.67213209858,90535.37488885202
1500000,20000,0.38,[598.29133439],43.81779032264815,13.630836764590342,50,89836.38482107068,228325.61434008516,610758.7425910595,30118.129888525506,81378.09420792617
1700000,20000,0.38,[478.83833879],36.19375013176945,10.59135039717563,50,94274.92229946487,215093.35948264724,609569.5845074332,24410.720536663408,66001.61508968448
1900000,20000,0.38,[372.45988864],26.862162636858194,8.036206678474954,50,98280.13139845931,202958.35491439613,608266.3319612729,19028.555914054385,51482.70670441904
1800000,20000,0.38,[411.84243125],30.545891489723516,9.013293350446641,50,96372.06647563247,207283.4084952373,609423.0370624766,21065.275754469167,56980.9120320593
1750000,20000,0.38,[450.83613076],33.45107872387831,9.915140190823871,50,95270.79053096408,211623.73443875386,609511.7352255802,22964.472122110248,62103.31767106022
1710000,20000,0.38,[475.90695226],35.91703295950906,10.525154457193302,50,94407.88191139755,214868.22036923887,609426.2083907115,24277.76092473071,65640.47016415698
1720000,20000,0.38,[467.20840101],35.05701191515849,10.306236914378843,50,94684.03214514191,213413.6682329268,609759.2561235089,23791.86245085308,64335.84257338209
1730000,20000,0.38,[457.49767374],34.10691560275562,10.061743267063278,50,95093.56342969403,212261.34105559275,609619.8945306997,23287.865748308584,62977.41146900919
1740000,20000,0.38,[455.1344128],33.85252116295074,10.011512457908767,50,95124.92247973026,212023.62081660784,609619.1796806284,23169.70041545524,62658.6749245733
1750000,20000,0.38,[450.83613076],33.45107872387831,9.915140190823871,50,95270.79053096408,211623.73443875386,609511.7352255802,22964.472122110248,62103.31767106022
1745000,20000,0.38,[452.00201195],33.56757063559755,9.939665493870585,50,95257.87838510794,211742.91628654476,609506.1405434278,23021.91529844951,62258.27350325921
1741000,20000,0.38,[454.6794704],33.80293609495331,10.002343891808371,50,95128.70078349474,211981.35947964844,609618.6449740306,23147.47633520628,62598.657940932244
1742000,20000,0.38,[454.3592238],33.77052730412689,9.995988877707065,50,95130.35118973063,211951.45755904334,609619.8463388225,23132.064601034548,62557.04529485836
500000,30000,0.38,[690.03961376],83.0138198779328,25.966207180289544,50,76762.96848920493,278358.9215995719,600682.9769649977,46384.91383706635,123665.98527302392
700000,30000,0.38,[599.84831124],70.6247417593748,22.346877557935628,50,81340.17160415556,261513.5368189928,603541.5001642634,40936.78369350894,109105.35243530234
900000,30000,0.38,[517.37401505],58.89262884473272,18.586860495869914,50,85796.58935989921,244518.528321842,606388.1445158917,35279.20933882064,94062.82210572444
1100000,30000,0.38,[420.68787043],48.253078653232635,15.279010196996966,50,89825.21857779565,230297.995880366,607005.7082208397,29748.29357681097,79259.67193069606
1300000,30000,0.38,[363.98071187],41.433000279766475,12.259519939429591,50,93071.44320656711,219417.6691566252,606995.6272102133,25238.02683016732,67348.3110755014
1500000,30000,0.38,[290.83421047],31.489973899146264,9.803921568627445,50,97290.96481693836,207920.55795708226,606168.3564769633,20553.076408081146,54814.29654588382
1400000,30000,0.38,[329.71492812],37.01387980259355,11.088249756660744,50,95391.8208805756,214312.37561840683,606107.7154605967,23119.835747935333,61673.112753364134
1500000,30000,0.38,[290.83421047],31.489973899146264,9.803921568627445,50,97290.96481693836,207920.55795708226,606168.3564769633,20553.076408081146,54814.29654588382
1450000,30000,0.38,[311.58203254],34.15109452292534,10.487804878048777,50,96426.30389438597,211070.73059141872,606214.6809125385,21904.72635402273,58424.11291731874
1500000,30000,0.38,[290.83421047],31.489973899146264,9.803921568627445,50,97290.96481693836,207920.55795708226,606168.3564769633,20553.076408081146,54814.29654588382
1460000,30000,0.38,[308.28491315],33.57136248169121,10.382650766397331,50,96576.15467242313,210379.16563523718,606356.5250310226,21672.99740418991,57805.14588801539
1470000,30000,0.38,[304.7239577],33.1943046167122,10.268948655256722,50,96622.84520869351,209874.2222369048,606421.4595942111,21444.181014998874,57195.45389371208
1480000,30000,0.38,[297.83615647],32.40213574516557,10.049019607843135,50,96760.64222586446,208808.8149231287,606577.9128077306,20996.089464903147,56000.59023319449
1490000,30000,0.38,[293.89520399],31.82947667960019,9.911069425806119,50,97027.22008886309,208345.83506970457,606334.848769486,20742.10347946883,55321.007259371974
1485000,30000,0.38,[295.30775151],32.05256176077472,9.96051462650243,50,96940.99990276665,208500.78695654252,606426.2949342643,20834.780593845117,55568.80513967028
1481000,30000,0.38,[297.83615647],32.40213574516557,10.049019607843135,50,96760.64222586446,208808.81492312872,606577.9128077306,20996.08946490315,56000.59023319448
1482000,30000,0.38,[296.47733134],32.26534567784762,10.001454919867498,50,96884.70819581603,208611.06457056326,606508.4498544189,20913.698666929064,55779.56286197268
1483000,30000,0.38,[295.30775151],32.05256176077472,9.960514626502437,50,96940.99990276665,208500.78695654252,606426.2949342643,20834.780593845127,55568.80513967032
500000,40000,0.38,[472.89280783],72.42049207843847,22.817801551678848,50,83017.42197586161,260152.07526421847,599419.2746039025,39079.970913859615,103555.36790268544
700000,40000,0.38,[407.36815255],59.85986802945892,18.85012239343691,50,87006.99214891749,242899.57249354402,603258.5599071003,33526.77705171526,88878.06356925139
900000,40000,0.38,[343.33840094],49.09140905921686,15.560826854059428,50,91008.58937782006,230357.53691893737,603604.518306075,28729.78915021043,76146.42507798198
1100000,40000,0.38,[282.3687604],41.57637475959284,12.540919078961311,50,94509.72571695365,218766.7666821415,603831.7357218239,24117.54305305347,63921.255750492965
1300000,40000,0.38,[228.81814865],31.756726727867004,9.95853409482919,50,98147.39452388314,207345.11739254132,603988.0549924943,19641.946962134985,52060.063593632614
1200000,40000,0.38,[256.21458201],37.22231431428173,11.350598500466635,50,96703.09094608668,213940.20126770163,603073.5544809509,22138.712386155225,58658.447899276514
1300000,40000,0.38,[228.81814865],31.756726727866976,9.958534094829192,50,98147.39452388315,207345.11739254132,603988.0549924943,19641.94696213499,52060.06359363262
1250000,40000,0.38,[245.78120058],34.36625318737923,10.746238098985875,50,97388.65391163,210583.44455065427,603880.3243940332,21035.903504467584,55750.55983356929
1300000,40000,0.38,[228.81814865],31.756726727866976,9.958534094829192,50,98147.39452388315,207345.11739254132,603988.0549924943,19641.94696213499,52060.06359363262
1260000,40000,0.38,[242.55462617],33.78371647434572,10.605322563063865,50,97729.10568532604,210197.8441405428,603529.9712593601,20806.35730776304,55138.01282513217
1270000,40000,0.38,[239.67617145],33.265049875824275,10.487804878048777,50,97813.35614788588,209578.33970051914,603664.0968366311,20571.064028106674,54514.31957887988
1280000,40000,0.38,[234.31555082],32.56141209173889,10.268948655256722,50,97892.73843753646,208605.74337938137,603848.420854734,20154.790564600316,53411.659371527014
1290000,40000,0.38,[229.49065928],32.162814388322744,10.071964460904368,50,97946.92546678097,207793.93749075747,603999.8872507677,19798.95415112067,52468.91027223822
1300000,40000,0.38,[228.81814865],31.756726727867004,9.95853409482919,50,98147.39452388314,207345.11739254132,603988.0549924943,19641.946962134985,52060.063593632614
1295000,40000,0.38,[229.49650254],31.759595875614735,9.991557282695355,50,98030.74327753634,207304.15919089856,604204.6344339643,19675.733085214066,52150.96458786095
1291000,40000,0.38,[229.49065928],32.162814388322694,10.071964460904331,50,97946.92546678096,207793.9374907573,603999.8872507678,19798.9541511206,52468.910272238056
1292000,40000,0.38,[228.92865263],32.00650888088053,10.049019607843135,50,97962.03573667892,207666.39521185562,604026.6865418933,19748.726040021604,52335.766659840476
1293000,40000,0.38,[228.92865263],32.00650888088053,10.049019607843135,50,97962.03573667892,207666.39521185562,604026.6865418933,19748.726040021604,52335.766659840476
1294000,40000,0.38,[228.88064609],31.992905304577235,10.047059661139592,50,97963.1930052747,207655.65740467995,604028.9433137581,19744.43013500504,52324.379381543484
1295000,40000,0.38,[229.49650254],31.759595875614735,9.991557282695355,50,98030.74327753634,207304.15919089856,604204.6344339643,19675.733085214066,52150.96458786095
500000,50000,0.38,[389.75995301],60.86155608944617,20.503128604656034,50,87093.11481182989,245167.0840819005,602046.9988250672,34323.00292812898,90777.59663398808
700000,50000,0.38,[319.51283829],49.613941701988395,16.277135034458496,50,90834.59252750015,230125.26260243176,603670.0222518055,28621.355429305466,75706.20815482207
900000,50000,0.38,[266.59319517],41.645398337350734,13.234907081864945,50,93931.25028549273,218637.50061618863,604597.8777208755,24225.7960152032,64084.57614500498
1100000,50000,0.38,[212.03771034],32.392492880498054,10.231143963169192,50,97995.71358635824,207566.69707015238,603634.5812748339,19536.662265194966,51678.981112608766
1300000,50000,0.38,[159.81758029],25.991079068363852,7.711442786069653,50,100945.46019351794,198160.25846889606,602759.3170671267,15228.551199613963,40271.71519057169
1200000,50000,0.38,[189.51285039],28.880866425992764,9.154399058939113,50,99684.60965941647,203150.954777068,603196.0706308384,17680.757132656152,46758.144355979595
1150000,50000,0.38,[198.58042859],30.349643363112065,9.639601505549237,50,98772.91281449152,204954.4861454935,603643.8350545219,18467.706545148165,48842.161748461884
1110000,50000,0.38,[210.56381372],31.97963507646427,10.160026196004964,50,98072.41307510575,207144.8484126414,603738.6774858428,19394.86353125058,51303.786454743844
1120000,50000,0.38,[205.40180049],31.476868428369585,9.922219983237447,50,98379.52196656904,206334.93332360176,603576.1034031135,19005.06587552457,50269.71207743266
1115000,50000,0.38,[209.5403971],31.763117887031857,10.110644778079198,50,98128.68644993177,206857.57193611813,603809.9378074157,19300.90855840877,51055.16265683707
1120000,50000,0.38,[205.40180049],31.476868428369585,9.922219983237447,50,98379.52196656904,206334.93332360176,603576.1034031135,19005.06587552457,50269.71207743266
1116000,50000,0.38,[209.5403971],31.763117887031857,10.110644778079198,50,98128.68644993177,206857.57193611813,603809.9378074157,19300.90855840877,51055.16265683707
1117000,50000,0.38,[209.3709067],31.775105750508118,10.102466607012449,50,98123.93162143674,206838.68167388864,603813.2186708547,19288.84380027454,51023.382251125666
1118000,50000,0.38,[208.77493527],31.817258133047588,10.073710073710075,50,98107.2250329598,206771.08826536196,603825.8760327029,19246.408436463145,50911.58581213801
1119000,50000,0.38,[208.37115558],31.596140915605275,10.054227085894315,50,98137.7654918517,206695.74781163264,603798.226265505,19203.926175608332,50798.952429705634
1120000,50000,0.38,[205.40180049],31.476868428369585,9.922219983237447,50,98379.52196656904,206334.93332360176,603576.1034031135,19005.06587552457,50269.71207743266
500000,5000,0.42,[4266.63619689],116.8255406310316,47.89459172017174,50,47351.82433653997,358190.4742445576,613082.987904777,86591.08689755622,224632.04591576214
700000,5000,0.42,[3886.53209256],104.20777906848507,42.18867631354656,50,52227.33535845241,339018.29660847073,617264.382548717,80466.85085771678,208717.3280658898
900000,5000,0.42,[3588.41713343],88.73942112155208,37.94574208859096,50,56948.94582469275,319609.77032434806,622464.4669201449,74785.78029013217,193852.78409213136
1100000,5000,0.42,[3415.01115269],78.02134358184671,34.34782608695653,50,60918.383841417315,304247.1797214787,626428.7439560993,69955.34617260794,181838.6606177712
1300000,5000,0.42,[3185.75127219],67.3860549327702,30.83700440528635,50,65467.116472945105,287680.66224692727,629944.729547127,64660.0035696018,168317.4615998692
1500000,5000,0.42,[2633.89207122],61.615996934660274,26.63637269039658,50,70067.83933333878,272193.8810176769,629023.5703741004,57856.74359715445,150079.1936358252
1700000,5000,0.42,[2249.64332958],54.98144127908553,23.160214653191304,50,74686.8637862973,258137.3834402112,628269.0421814965,51892.326622194574,134245.90370959564
1900000,5000,0.42,[1753.47752878],50.501232789744535,18.996996392415184,50,78507.85123487936,243503.26853277712,626465.5453080614,44394.77639276978,114534.01263911802
2100000,5000,0.42,[1626.89742611],44.68705792163292,16.587677725118482,50,82127.69614336858,234802.96780198455,625060.8349527144,40133.432512524705,104002.43278238045
2300000,5000,0.42,[1454.5905038],38.498595467284204,14.492722716907096,50,86383.47753074157,226377.53001607736,622417.7871265984,35987.87570141695,93263.33696733767
2500000,5000,0.42,[1229.00804104],33.324261952029865,12.475979114225012,50,90490.39964033925,218175.6844359715,619161.5090827876,31689.212111502442,81846.46916518871
2700000,5000,0.42,[984.86195382],26.918674218346077,10.369121301421004,50,94648.83731994605,209829.9634126899,614945.0624117003,26750.7899851873,68771.16006693305
2900000,5000,0.42,[843.10128274],22.092716908213685,8.591506440962277,50,97854.1989795228,202790.73510593027,612144.4193825343,22570.651653491415,58172.80501904922
2800000,5000,0.42,[906.59625753],24.409871903863078,9.508925368325002,50,96555.5407924214,206565.76711413963,613035.9710398305,24755.276236795922,63614.30407952357
2750000,5000,0.42,[955.37976019],25.969617747706526,10.073198424501896,50,95290.70551456751,208719.5663820172,614246.8464069251,26048.563708091282,66939.56837136908
2800000,5000,0.42,[906.59625753],24.409871903863078,9.508925368325002,50,96555.5407924214,206565.76711413963,613035.9710398305,24755.276236795922,63614.30407952357
2760000,5000,0.42,[946.54941971],25.698223727334987,9.973856056947357,50,95544.3624772386,208437.15114319764,613917.3869676591,25831.18315536843,66375.48206859449
2755000,5000,0.42,[951.31457255],25.844717845087878,10.027887325767736,50,95404.61455685947,208595.82159286225,614092.7758363625,25949.174557735947,66681.53881294378
2760000,5000,0.42,[946.54941971],25.698223727334987,9.973856056947357,50,95544.3624772386,208437.15114319764,613917.3869676591,25831.18315536843,66375.48206859449
