power,energy,effi,storage,charge,discharge,profit,Revenew
248200,50000,0.6,[4.29430002],1.0040093500255025,1.4285714285714286,[3.40675662],37345.415529425336
248300,50000,0.6,[4.29430002],1.0040093500255025,1.4285714285714286,[-4.66693357],37345.415529425336
110000,2000,0.65,[153.24486731],12.45702515951828,1.4285714285714286,[87475.46558458],154877.34221109116
170000,2000,0.65,[109.15801191],7.238855531212503,1.4285714285714286,[68927.6308818],128701.317777877
230000,2000,0.65,[93.16133905],4.637271707003002,1.4285714285714286,[56389.56355877],112408.30577487536
290000,2000,0.65,[82.87453698],3.2987200672866503,1.4285714285714286,[46830.45163336],101466.62588037258
350000,2000,0.65,[76.2602564],2.5543711388564385,1.4285714285714286,[38942.2663901],94058.81811195731
410000,2000,0.65,[68.60387109],2.085562986159827,1.4285714285714286,[32005.08247996],88068.96532158798
470000,2000,0.65,[62.62249528],1.774723920193648,1.4285714285714286,[25659.98599709],83424.09170728739
530000,2000,0.65,[58.83766343],1.5180572516526363,1.4285714285714286,[19793.46567969],79381.2254033293
590000,2000,0.65,[55.14307275],1.3257572849366925,1.4285714285714286,[14278.26081586],75896.87804518503
650000,2000,0.65,[52.4971116],1.186599776857007,1.4285714285714286,[9034.93582301],73161.25779165211
710000,2000,0.65,[49.5311818],1.0702988570191105,1.4285714285714286,[3987.06811139],70556.88735969154
770000,2000,0.65,[0.],0.0,0.0,[0.],0.0
730000,2000,0.65,[48.81448885],1.039610974501044,1.4285714285714286,[2344.19281882],69847.41477315017
750000,2000,0.65,[48.02420554],1.0049257823249977,1.4285714285714286,[721.25193045],69032.57654488517
770000,2000,0.65,[0.],0.0,0.0,[0.],0.0
760000,2000,0.65,[0.],0.0,0.0,[0.],0.0
755000,2000,0.65,[47.95629456],1.000223862646269,1.4285714285714286,[317.78134957],68926.6648220202
760000,2000,0.65,[0.],0.0,0.0,[0.],0.0
756000,2000,0.65,[47.94741813],1.0000387269518058,1.4285714285714286,[237.15013138],68921.48075156001
757000,2000,0.65,[47.79254082],0.9968084527188742,1.4285714285714286,[156.55929035],68830.91029790617
758000,2000,0.65,[47.68070192],0.9944758301126853,1.4285714285714286,[76.05040122],68765.45178228678
759000,2000,0.65,[0.],0.0,0.0,[0.],0.0
758500,2000,0.65,[47.66308908],0.9941084794305708,1.4285714285714286,[35.81541984],68755.13821945945
759000,2000,0.65,[0.],0.0,0.0,[0.],0.0
758600,2000,0.65,[47.66308908],0.9941084794305708,1.4285714285714286,[27.76830989],68755.13821945945
758700,2000,0.65,[47.66308908],0.9941084794305708,1.4285714285714286,[19.72119994],68755.13821945945
758800,2000,0.65,[47.66084622],0.9940617001701757,1.4285714285714286,[11.67425327],68753.82395343832
758900,2000,0.65,[47.54834285],0.9917152187361212,1.4285714285714286,[3.63456664],68687.89223037078
759000,2000,0.65,[0.],0.0,0.0,[0.],0.0
110000,5000,0.65,[66.86948691],7.56667051430278,1.4285714285714286,[63768.4606433],118973.57811475979
170000,5000,0.65,[49.69042852],4.660690747146435,1.4285714285714286,[50926.47416906],101362.27928205665
230000,5000,0.65,[42.1310272],3.2201051256856186,1.4285714285714286,[41443.19706969],90672.27475269893
290000,5000,0.65,[36.6620051],2.3626377381180084,1.4285714285714286,[33778.81795242],82542.34583929734
350000,5000,0.65,[32.92502433],1.8834410299753812,1.4285714285714286,[27156.90217001],76944.70694676889
410000,5000,0.65,[30.50805871],1.5446308000539328,1.4285714285714286,[21196.29615632],72541.72674283895
470000,5000,0.65,[27.62175994],1.2945060455729576,1.4285714285714286,[15705.53926525],68447.00238383436
530000,5000,0.65,[26.47526368],1.1262497819408337,1.4285714285714286,[10538.00126868],65735.59813933817
590000,5000,0.65,[25.12003077],1.0058764409882988,1.4285714285714286,[5592.9542678],63378.964603949804
650000,5000,0.65,[24.29286679],0.8953174717918988,1.4285714285714286,[843.90109235],61214.57245603697
710000,5000,0.65,[0.],0.0,0.0,[0.],0.0
670000,5000,0.65,[0.],0.0,0.0,[0.],0.0
660000,5000,0.65,[24.19537053],0.8873356572812261,1.4285714285714286,[66.75879528],61034.90836017074
670000,5000,0.65,[0.],0.0,0.0,[0.],0.0
665000,5000,0.65,[0.],0.0,0.0,[0.],0.0
661000,5000,0.65,[0.],0.0,0.0,[0.],0.0
660500,5000,0.65,[24.18833997],0.8867999949905045,1.4285714285714286,[27.9598885],61022.5805569345
661000,5000,0.65,[0.],0.0,0.0,[0.],0.0
660600,5000,0.65,[24.18833997],0.8867999949905045,1.4285714285714286,[20.20086291],61022.5805569345
660700,5000,0.65,[24.18833997],0.8867999949905045,1.4285714285714286,[12.44183731],61022.5805569345
660800,5000,0.65,[24.18833997],0.8867999949905045,1.4285714285714286,[4.68281172],61022.5805569345
660900,5000,0.65,[0.],0.0,0.0,[0.],0.0
110000,10000,0.65,[27.44363985],4.502216255090962,1.4285714285714286,[46567.1536482],87894.61338072259
170000,10000,0.65,[23.08727113],3.11879586385804,1.4285714285714286,[37413.16685203],79395.28050880929
230000,10000,0.65,[20.72821762],2.2436700317185436,1.4285714285714286,[29953.95701665],72882.05977306253
