power,energy,effi,storage,charge,discharge,profit,Revenew
131500,15000,0.55,[10.11378461],2.104914418213746,1.4285714285714286,[45.3507887],26774.279230019376
132000,15000,0.55,[0.],0.0,0.0,[0.],0.0
131600,15000,0.55,[10.11098719],2.1044042691552862,1.4285714285714286,[34.32334268],26769.097151301678
131700,15000,0.55,[10.11080462],2.104370974442716,1.4285714285714286,[23.29557616],26768.758824240605
131800,15000,0.55,[10.11080462],2.104370974442716,1.4285714285714286,[12.26781423],26768.758824302044
131900,15000,0.55,[10.11080377],2.104370796521732,1.4285713077881461,[1.24005251],26768.75656141268
132000,15000,0.55,[0.],0.0,0.0,[0.],0.0
40000,20000,0.55,[11.94796338],5.039032218048329,1.4285714285714286,[7972.05928939],34791.43238440577
60000,20000,0.55,[10.05017047],3.2025821850381635,1.4285714285714286,[4855.25923294],29439.037507537985
80000,20000,0.55,[8.14450823],2.595324828026875,1.4285714285714286,[2252.18095341],25255.549462891744
100000,20000,0.55,[7.17868601],1.8309601531099333,1.4285714285714286,[56.92647352],21920.769330614512
120000,20000,0.55,[0.],0.0,0.0,[0.],0.0
110000,20000,0.55,[0.],0.0,0.0,[0.],0.0
105000,20000,0.55,[0.],0.0,0.0,[0.],0.0
101000,20000,0.55,[0.],0.0,0.0,[0.],0.0
100500,20000,0.55,[7.17868601],1.8309601531099333,1.4285714285714286,[5.45770796],21920.76933061451
101000,20000,0.55,[0.],0.0,0.0,[0.],0.0
100600,20000,0.55,[0.],0.0,0.0,[0.],0.0
40000,25000,0.55,[7.18587188],3.051602291619761,1.4285714285714286,[4250.94656753],24156.329619000724
60000,25000,0.55,[5.75017503],1.992912094099401,1.4285714285714286,[1751.46783628],19773.237163117057
80000,25000,0.55,[0.],0.0,0.0,[0.],0.0
70000,25000,0.55,[5.74007446],1.829129192956823,1.4285714285714286,[717.89959796],19484.384864274543
80000,25000,0.55,[0.],0.0,0.0,[0.],0.0
75000,25000,0.55,[5.72942029],1.825734141540763,1.4285714285714286,[203.66949062],19456.29625314611
80000,25000,0.55,[0.],0.0,0.0,[0.],0.0
76000,25000,0.55,[5.72860005],1.8254727637001023,1.4285714285714286,[100.8785226],19454.116712759387
77000,25000,0.55,[5.72860005],1.8254727637001023,1.4285714285714286,[-1.91169201],19454.116712759387
76500,25000,0.55,[5.72860005],1.8254727637001023,1.4285714285714286,[49.4834153],19454.116712759387
77000,25000,0.55,[5.72860005],1.8254727637001023,1.4285714285714286,[-1.91169201],19454.116712759387
76600,25000,0.55,[5.72860005],1.8254727637001023,1.4285714285714286,[39.20439383],19454.116712759387
76700,25000,0.55,[5.72860005],1.8254727637001023,1.4285714285714286,[28.92537237],19454.116712759387
76800,25000,0.55,[5.72860005],1.8254727637001023,1.4285714285714286,[18.64635091],19454.116712759387
76900,25000,0.55,[5.72860005],1.8254727637001023,1.4285714285714286,[8.36732945],19454.116712759387
77000,25000,0.55,[5.72860005],1.8254727637001023,1.4285714285714286,[-1.91169201],19454.116712759387
40000,30000,0.55,[4.32015624],2.1931511421888237,1.4285714285714286,[1905.21228279],16856.029720333667
60000,30000,0.55,[0.],0.0,0.0,[0.],0.0
50000,30000,0.55,[4.30720873],1.829129192956823,1.4285714285714286,[860.69880567],16418.19145175194
60000,30000,0.55,[0.],0.0,0.0,[0.],0.0
55000,30000,0.55,[4.30290152],1.8273000637638661,1.4285714285714286,[346.39594224],16405.216595264777
60000,30000,0.55,[0.],0.0,0.0,[0.],0.0
56000,30000,0.55,[4.30290152],1.8273000637638661,1.4285714285714286,[243.55667125],16405.216595264777
57000,30000,0.55,[4.29859862],1.8254727637001023,1.4285714285714286,[140.73858653],16392.038907241644
58000,30000,0.55,[4.29859862],1.8254727637001023,1.4285714285714286,[37.94837192],16392.038907241644
59000,30000,0.55,[0.],0.0,0.0,[0.],0.0
58500,30000,0.55,[0.],0.0,0.0,[0.],0.0
58100,30000,0.55,[4.29859862],1.8254727637001023,1.4285714285714286,[27.66935046],16392.038907241644
58200,30000,0.55,[4.29859862],1.8254727637001023,1.4285714285714286,[17.39032899],16392.038907241644
58300,30000,0.55,[4.29859862],1.8254727637001023,1.4285714285714286,[7.11130753],16392.038907241644
58400,30000,0.55,[0.],0.0,0.0,[0.],0.0
40000,2000,0.6,[263.17181152],38.136723736954416,1.4285714285714286,[96272.14984291],181792.91261202467
60000,2000,0.6,[231.68015845],22.79842685892043,1.4285714285714286,[79157.07142939],156447.88989378107
80000,2000,0.6,[199.66841697],17.667448181410776,1.4285714285714286,[67354.00931104],141782.31140649816
100000,2000,0.6,[181.46720678],14.213178490016833,1.4285714285714286,[57862.50373071],130645.60036433431
120000,2000,0.6,[161.95352993],11.897930962303732,1.4285714285714286,[49810.13336157],120696.53975787647
140000,2000,0.6,[139.9338937],9.546303705146766,1.4285714285714286,[43042.60141271],109005.45224753158
160000,2000,0.6,[124.37094287],8.223104633138655,1.4285714285714286,[37190.9743657],101163.13586950538
180000,2000,0.6,[112.65036269],6.951845704396787,1.4285714285714286,[32016.91528058],93447.74211315988
200000,2000,0.6,[105.40584865],5.7463605549300265,1.4285714285714286,[27527.12854683],86126.05070444127
220000,2000,0.6,[99.83080981],4.924750797377024,1.4285714285714286,[23589.05885302],80597.87978933025
240000,2000,0.6,[95.11407215],4.35565885849432,1.4285714285714286,[20014.88880611],76316.65864356341
260000,2000,0.6,[90.92322743],3.771460301865514,1.4285714285714286,[16772.35867618],71735.2698432469
280000,2000,0.6,[84.89542933],3.3683268258361556,1.4285714285714286,[13775.07693142],67836.78137641086
300000,2000,0.6,[81.75773784],3.0277670761925024,1.4285714285714286,[10995.48109804],64692.84182858239
320000,2000,0.6,[77.61371274],2.7468452912090213,1.4285714285714286,[8371.85857369],61689.3103839297
340000,2000,0.6,[75.31675389],2.4790571679002515,1.4285714285714286,[5894.81254372],58948.26405018277
360000,2000,0.6,[71.16867327],2.2601729378260957,1.4285714285714286,[3550.04341764],56226.219707564145
380000,2000,0.6,[68.01589565],2.0838977234552853,1.4285714285714286,[1313.2059095],53972.15391186915
400000,2000,0.6,[0.],0.0,0.0,[0.],0.0
390000,2000,0.6,[67.33776285],2.0035507299863755,1.4285714285714286,[228.14044567],53033.831884419415
400000,2000,0.6,[0.],0.0,0.0,[0.],0.0
395000,2000,0.6,[0.],0.0,0.0,[0.],0.0
391000,2000,0.6,[67.01799218],1.9961538889447379,1.4285714285714286,[120.68069898],52904.76062858899
392000,2000,0.6,[66.84212687],1.9883265734511384,1.4285714285714286,[13.39354223],52794.128220336774
393000,2000,0.6,[0.],0.0,0.0,[0.],0.0
392500,2000,0.6,[0.],0.0,0.0,[0.],0.0
392100,2000,0.6,[66.84212687],1.9883265734511384,1.4285714285714286,[2.67731737],52794.128220336774
392200,2000,0.6,[0.],0.0,0.0,[0.],0.0
40000,5000,0.6,[104.00210005],21.49898377081423,1.4285714285714286,[55305.55579205],122449.43647168833
60000,5000,0.6,[89.70862293],14.446489375942107,1.4285714285714286,[44941.3209846],107584.92098970432
80000,5000,0.6,[77.26006413],10.904814765468585,1.4285714285714286,[37188.66860434],96042.23098970392
100000,5000,0.6,[67.90582603],8.228914083768892,1.4285714285714286,[31058.55619212],85889.92615164396
120000,5000,0.6,[60.75469918],6.627932932509598,1.4285714285714286,[26020.32049425],78306.59583981437
140000,5000,0.6,[55.41743088],5.592952288337977,1.4285714285714286,[21649.39430271],72529.52373122185
160000,5000,0.6,[50.29283991],4.668040897142012,1.4285714285714286,[17815.41948609],66736.47209434415
180000,5000,0.6,[45.82738869],3.9972330672832013,1.4285714285714286,[14448.08134065],61910.341601463704
200000,5000,0.6,[42.18041952],3.537939835301652,1.4285714285714286,[11364.60852112],58113.198718353575
220000,5000,0.6,[39.25822937],3.013277667503163,1.4285714285714286,[8533.45522316],53981.11560966949
240000,5000,0.6,[36.77565606],2.7017269523928653,1.4285714285714286,[5936.98734293],51070.547238765896
260000,5000,0.6,[34.3334982],2.375126805987678,1.4285714285714286,[3500.52894506],47896.66688911189
280000,5000,0.6,[32.13385847],2.1005095500933986,1.4285714285714286,[1229.33815509],45025.80586588691
300000,5000,0.6,[0.],0.0,0.0,[0.],0.0
290000,5000,0.6,[31.31178764],2.0130498120243807,1.4285714285714286,[136.38577767],44022.4411366343
300000,5000,0.6,[0.],0.0,0.0,[0.],0.0
295000,5000,0.6,[0.],0.0,0.0,[0.],0.0
291000,5000,0.6,[31.23915338],2.004565985586588,1.4285714285714286,[28.66257595],43926.99909179122
292000,5000,0.6,[0.],0.0,0.0,[0.],0.0
291500,5000,0.6,[0.],0.0,0.0,[0.],0.0
291100,5000,0.6,[31.2478292],1.9996226914100939,1.4285714285714286,[17.90837866],43891.86874348309
291200,5000,0.6,[31.24848091],1.9992513597985615,1.4285714285714286,[7.16199797],43889.22856392215
291300,5000,0.6,[0.],0.0,0.0,[0.],0.0
40000,10000,0.6,[41.01161389],11.272454412307894,1.4285714285714286,[28691.83209211],75997.91281507471
60000,10000,0.6,[32.79882851],7.6683814205666,1.4285714285714286,[22724.41405019],64734.87731209927
80000,10000,0.6,[28.45899402],5.695200099308804,1.4285714285714286,[18073.47939116],57541.82760009304
100000,10000,0.6,[24.68497364],4.518520688646299,1.4285714285714286,[14290.28354868],51691.894214520624
120000,10000,0.6,[23.12189619],3.85749914932885,1.4285714285714286,[10985.3508753],48499.58563408443
140000,10000,0.6,[21.94971539],3.219038618178116,1.4285714285714286,[8019.58146628],45336.40402199508
160000,10000,0.6,[20.26538078],2.8767053046464026,1.4285714285714286,[5291.75217123],42584.81287524795
180000,10000,0.6,[19.06496524],2.449839301897001,1.4285714285714286,[2794.85144125],39678.01567085694
200000,10000,0.6,[17.76600828],2.083706361401663,1.4285714285714286,[505.97098462],36767.528093990666
220000,10000,0.6,[0.],0.0,0.0,[0.],0.0
210000,10000,0.6,[0.],0.0,0.0,[0.],0.0
205000,10000,0.6,[0.],0.0,0.0,[0.],0.0
201000,10000,0.6,[17.63532069],2.066729606852102,1.4285714285714286,[396.53272108],36570.887633834616
202000,10000,0.6,[17.59946685],2.062527800450853,1.4285714285714286,[287.32715803],36519.26957371392
203000,10000,0.6,[17.52542182],2.0538502688317735,1.4285714285714286,[178.25592172],36412.39146448748
204000,10000,0.6,[17.46813148],2.0471362629910863,1.4285714285714286,[69.4985573],36329.61686900258
205000,10000,0.6,[0.],0.0,0.0,[0.],0.0
204500,10000,0.6,[17.38192588],2.037033602711371,1.4285714285714286,[15.19324865],36204.74766509037
205000,10000,0.6,[0.],0.0,0.0,[0.],0.0
204600,10000,0.6,[17.36496484],2.035045893380509,1.4285714285714286,[4.350718],36180.16579897768
204700,10000,0.6,[0.],0.0,0.0,[0.],0.0
40000,15000,0.6,[21.66590857],6.7273922579495045,1.4285714285714286,[17181.79232397],52747.015903445965
60000,15000,0.6,[18.74883751],5.449535258150439,1.4285714285714286,[12921.74753964],47590.257060684184
80000,15000,0.6,[17.27207975],4.038220309951903,1.4285714285714286,[9426.48415301],43280.462712228225
100000,15000,0.6,[14.43814358],3.365338823854156,1.4285714285714286,[6394.48940597],38260.26360020593
120000,15000,0.6,[12.99371262],2.532878992010146,1.4285714285714286,[3780.95355313],34101.48275021199
140000,15000,0.6,[11.54929466],2.239678980112798,1.4285714285714286,[1412.48286473],31320.645512208637
160000,15000,0.6,[0.],0.0,0.0,[0.],0.0
150000,15000,0.6,[11.50032552],2.011036762212356,1.4285714285714286,[311.76870298],30379.107014172077
160000,15000,0.6,[0.],0.0,0.0,[0.],0.0
155000,15000,0.6,[0.],0.0,0.0,[0.],0.0
151000,15000,0.6,[11.49166356],1.97681131842529,1.4285714285714286,[204.63891867],30230.535450772193
152000,15000,0.6,[11.49166356],1.9366884997197027,1.4285714285714286,[98.15109095],30067.173604871517
153000,15000,0.6,[0.],0.0,0.0,[0.],0.0
152500,15000,0.6,[11.44211104],1.920951066683003,1.4285714285714286,[45.32817158],29942.909583224013
153000,15000,0.6,[0.],0.0,0.0,[0.],0.0
152600,15000,0.6,[11.44091469],1.9207502183047247,1.4285714285714286,[34.79352953],29940.641317432015
152700,15000,0.6,[11.43970916],1.9205478288009605,1.4285714285714286,[24.25930681],29938.354978434927
152800,15000,0.6,[11.40200573],1.9142180140741873,1.4285714285714286,[13.74921405],29866.837696895338
152900,15000,0.6,[11.39198587],1.9125358361553297,1.4285714285714286,[3.23729286],29847.82605380835
153000,15000,0.6,[0.],0.0,0.0,[0.],0.0
40000,20000,0.6,[12.9939064],5.058060018206174,1.4285714285714286,[10123.12300556],38648.70492865416
60000,20000,0.6,[11.51902323],3.364758884565232,1.4285714285714286,[6932.54289251],34144.94376127249
80000,20000,0.6,[8.8064868],2.572414700443504,1.4285714285714286,[4244.677416],28265.771071134135
100000,20000,0.6,[8.62743413],2.018712289388445,1.4285714285714286,[1904.69018031],26607.567429747472
120000,20000,0.6,[0.],0.0,0.0,[0.],0.0
110000,20000,0.6,[7.25290386],1.6957323092061738,1.4285714285714286,[850.23984474],23463.73553537826
120000,20000,0.6,[0.],0.0,0.0,[0.],0.0
115000,20000,0.6,[7.21041489],1.685798367111987,1.4285714285714286,[354.53327508],23365.41467753249
120000,20000,0.6,[0.],0.0,0.0,[0.],0.0
116000,20000,0.6,[7.20751595],1.6851205940666572,1.4285714285714286,[255.50716737],23358.64602719192
117000,20000,0.6,[7.20316116],1.6841024428923852,1.4285714285714286,[156.50028317],23348.444640085705
118000,20000,0.6,[7.20026521],1.6834253678616795,1.4285714285714286,[57.51640698],23341.643323416272
119000,20000,0.6,[0.],0.0,0.0,[0.],0.0
118500,20000,0.6,[7.19790901],1.6828744884024642,1.4285714285714286,[8.0328888],23336.098128360463
119000,20000,0.6,[0.],0.0,0.0,[0.],0.0
118600,20000,0.6,[7.19744431],1.6827658396077858,1.4285714285714286,[-1.86307706],23335.00344188852
40000,25000,0.6,[8.61011887],3.351730173742532,1.4285714285714286,[5956.34182192],29053.392236542903
60000,25000,0.6,[7.17150732],2.5096148817879524,1.4285714285714286,[3353.43616537],25071.00265576458
80000,25000,0.6,[5.75732918],1.6817419424938178,1.4285714285714286,[1248.26544453],20761.85183324316
100000,25000,0.6,[0.],0.0,0.0,[0.],0.0
90000,25000,0.6,[5.74007446],1.6767017602104213,1.4285714285714286,[259.80170111],20715.763371183974
100000,25000,0.6,[0.],0.0,0.0,[0.],0.0
95000,25000,0.6,[0.],0.0,0.0,[0.],0.0
91000,25000,0.6,[5.73721016],1.6758650856124815,1.4285714285714286,[161.0090431],20707.95236528806
92000,25000,0.6,[5.73433438],1.675025058450211,1.4285714285714286,[62.24476607],20700.093413831746
93000,25000,0.6,[0.],0.0,0.0,[0.],0.0
92500,25000,0.6,[5.73433438],1.675025058450211,1.4285714285714286,[12.86914632],20700.093413831753
93000,25000,0.6,[0.],0.0,0.0,[0.],0.0
92600,25000,0.6,[5.73433438],1.675025058450211,1.4285714285714286,[2.99402237],20700.093413831746
92700,25000,0.6,[0.],0.0,0.0,[0.],0.0
40000,30000,0.6,[5.73433438],2.508358808867086,1.4285714285714286,[3258.14703312],21966.357676942847
60000,30000,0.6,[4.31583609],1.6800602005513237,1.4285714285714286,[1119.75449245],17486.87063109173
80000,30000,0.6,[0.],0.0,0.0,[0.],0.0
70000,30000,0.6,[4.30720873],1.6729019808521095,1.4285714285714286,[131.78049973],17453.45130152984
80000,30000,0.6,[0.],0.0,0.0,[0.],0.0
75000,30000,0.6,[0.],0.0,0.0,[0.],0.0
71000,30000,0.6,[4.30720873],1.6716917435187193,1.4285714285714286,[33.10393349],17451.16215362212
72000,30000,0.6,[0.],0.0,0.0,[0.],0.0
71500,30000,0.6,[0.],0.0,0.0,[0.],0.0
71100,30000,0.6,[4.30720873],1.6716917435187193,1.4285714285714286,[23.23775829],17451.16215362213
71200,30000,0.6,[4.30720873],1.671691743518719,1.4285714285714286,[13.37158308],17451.16215362213
71300,30000,0.6,[4.30720873],1.671691743518719,1.4285714285714286,[3.50540787],17451.16215362213
71400,30000,0.6,[0.],0.0,0.0,[0.],0.0
40000,2000,0.65,[256.67165391],34.673066735990446,1.4285714285714286,[97716.12291419],178469.7720105527
60000,2000,0.65,[221.07574548],21.417085284705355,1.4285714285714286,[81736.3457411],155092.98058507865
80000,2000,0.65,[198.53657189],16.54572787560511,1.4285714285714286,[70699.50211685],142536.25188154294
100000,2000,0.65,[181.33836009],13.373227651757851,1.4285714285714286,[61708.43466789],132215.8014211725
120000,2000,0.65,[161.79887661],11.236698472259295,1.4285714285714286,[53999.85827582],122731.13552475207
140000,2000,0.65,[142.61788558],9.28865070190552,1.4285714285714286,[47451.30237094],112878.35292488725
160000,2000,0.65,[128.17389169],8.01471271565509,1.4285714285714286,[41799.25335828],105489.21607516833
180000,2000,0.65,[115.63446337],6.940407799470333,1.4285714285714286,[36720.01106127],98576.52185164868
200000,2000,0.65,[108.40018713],5.819205874857234,1.4285714285714286,[32220.89732534],91693.55193801917
220000,2000,0.65,[102.29932116],5.017785600112139,1.4285714285714286,[28244.75671788],86200.91688712621
240000,2000,0.65,[97.5171325],4.419501507547582,1.4285714285714286,[24661.15093362],81761.57520019903
260000,2000,0.65,[95.74745126],3.909075000466291,1.4285714285714286,[21347.92732202],78048.93059979352
280000,2000,0.65,[92.37327965],3.479756973068812,1.4285714285714286,[18305.53978455],74410.08902012379
300000,2000,0.65,[87.24775773],3.1275732084434487,1.4285714285714286,[15453.35406692],70839.3864899576
320000,2000,0.65,[84.17580654],2.847041719501759,1.4285714285714286,[12778.69588289],68014.55016947113
340000,2000,0.65,[80.18478836],2.6304234895012732,1.4285714285714286,[10239.20440216],65458.88714371745
360000,2000,0.65,[77.33632448],2.3993711813247356,1.4285714285714286,[7807.91006628],62823.45245053343
380000,2000,0.65,[75.35144864],2.1980545021890534,1.4285714285714286,[5502.05140073],60507.87531763788
400000,2000,0.65,[72.98956315],2.059249490791126,1.4285714285714286,[3287.32786003],58677.769307048
420000,2000,0.65,[69.64563536],1.9123582545875706,1.4285714285714286,[1146.92307833],56523.47106363996
440000,2000,0.65,[0.],0.0,0.0,[0.],0.0
430000,2000,0.65,[68.5319982],1.8557698195439827,1.4285714285714286,[103.61317902],55698.64738159005
440000,2000,0.65,[0.],0.0,0.0,[0.],0.0
435000,2000,0.65,[0.],0.0,0.0,[0.],0.0
431000,2000,0.65,[68.46147692],1.8540008364762983,1.4285714285714286,[0.015819],55666.81896369632
432000,2000,0.65,[0.],0.0,0.0,[0.],0.0
431500,2000,0.65,[0.],0.0,0.0,[0.],0.0
431100,2000,0.65,[0.],0.0,0.0,[0.],0.0
40000,5000,0.65,[102.2878853],19.768890170634176,1.4285714285714286,[57903.85002625],122499.1492186188
60000,5000,0.65,[89.69153254],13.840148628025721,1.4285714285714286,[48168.04578523],109828.07655448737
80000,5000,0.65,[78.34685248],10.583660498726806,1.4285714285714286,[40712.77700862],99314.49505370096
100000,5000,0.65,[69.8165208],7.922657129715692,1.4285714285714286,[34710.59189318],89489.65312685768
120000,5000,0.65,[63.57905804],6.620435703146459,1.4285714285714286,[29753.7375621],83153.88471600806
140000,5000,0.65,[57.9522887],5.55398881336472,1.4285714285714286,[25427.63009138],77182.69097883895
160000,5000,0.65,[52.86311079],4.68831062991124,1.4285714285714286,[21601.74120078],71645.50524700599
180000,5000,0.65,[48.26433619],4.02227441098836,1.4285714285714286,[18206.77909122],66771.97198733568
200000,5000,0.65,[44.69445871],3.550964524262353,1.4285714285714286,[15114.17364762],62945.6838558932
220000,5000,0.65,[42.22060977],3.1697427501232407,1.4285714285714286,[12234.86813672],59800.280806363124
240000,5000,0.65,[39.86024906],2.7958338704005254,1.4285714285714286,[9559.36825242],56542.15247622607
260000,5000,0.65,[37.66072962],2.5302841653431005,1.4285714285714286,[7060.47337094],53880.266566640246
280000,5000,0.65,[35.62989625],2.275208477347069,1.4285714285714286,[4702.86541895],51221.20777449288
300000,5000,0.65,[33.86633368],2.0434680917218397,1.4285714285714286,[2476.92536792],48715.535032033484
320000,5000,0.65,[32.10476003],1.8653386697102088,1.4285714285714286,[350.98173352],46522.36772801402
340000,5000,0.65,[0.],0.0,0.0,[0.],0.0
330000,5000,0.65,[0.],0.0,0.0,[0.],0.0
325000,5000,0.65,[0.],0.0,0.0,[0.],0.0
321000,5000,0.65,[32.07191417],1.8581998264840438,1.4285714285714286,[247.23133994],46447.72284887254
322000,5000,0.65,[32.07191417],1.8524456128387088,1.4285714285714286,[143.60725421],46398.02509722511
323000,5000,0.65,[32.07191417],1.8475038673031676,1.4285714285714286,[40.1631246],46355.24356050618
324000,5000,0.65,[0.],0.0,0.0,[0.],0.0
323500,5000,0.65,[0.],0.0,0.0,[0.],0.0
323100,5000,0.65,[32.03224443],1.8456960086452956,1.4285714285714286,[29.83109334],46323.584007881334
323200,5000,0.65,[32.01569353],1.844941738712699,1.4285714285714286,[19.50066292],46310.373392623114
323300,5000,0.65,[32.01569353],1.8436755281318056,1.4285714285714286,[9.17162343],46299.38565285997
323400,5000,0.65,[32.01569353],1.8436755281318056,1.4285714285714286,[-1.15626585],46299.38565285997
40000,10000,0.65,[40.66713885],10.965282035466938,1.4285714285714286,[31381.18616248],78079.80828059412
60000,10000,0.65,[33.81538778],7.297895493916136,1.4285714285714286,[25691.21737691],67924.11700271722
80000,10000,0.65,[29.13376297],5.5533748985896025,1.4285714285714286,[21134.39319907],60841.914059655755
100000,10000,0.65,[25.09103124],4.514790365266647,1.4285714285714286,[17414.77699035],55133.60030522348
120000,10000,0.65,[24.50567695],3.781968207505869,1.4285714285714286,[14130.31806755],52516.364158158074
140000,10000,0.65,[23.06129654],3.2700951316682376,1.4285714285714286,[11154.42003305],49558.9213669342
160000,10000,0.65,[21.64424266],2.923861122544735,1.4285714285714286,[8430.42360457],47037.2135293897
180000,10000,0.65,[20.33112915],2.6027691261998678,1.4285714285714286,[5856.40124968],44498.93141936949
200000,10000,0.65,[19.89560888],2.317335640990653,1.4285714285714286,[3474.48203008],42706.62739641522
220000,10000,0.65,[18.73954152],2.029225737651708,1.4285714285714286,[1253.62540301],40172.40137209922
240000,10000,0.65,[0.],0.0,0.0,[0.],0.0
230000,10000,0.65,[17.88019367],1.9053425050330204,1.4285714285714286,[186.91252486],38730.835856095895
240000,10000,0.65,[0.],0.0,0.0,[0.],0.0
235000,10000,0.65,[0.],0.0,0.0,[0.],0.0
231000,10000,0.65,[17.86954491],1.9009897497421082,1.4285714285714286,[82.04355029],38695.32618651993
232000,10000,0.65,[0.],0.0,0.0,[0.],0.0
231500,10000,0.65,[17.8718574],1.8987381585101903,1.4285714285714286,[29.65826436],38683.219744159265
232000,10000,0.65,[0.],0.0,0.0,[0.],0.0
231600,10000,0.65,[17.8718574],1.8987381585101903,1.4285714285714286,[19.18255189],38683.219744159265
231700,10000,0.65,[17.86120167],1.8957069134660378,1.4285714285714286,[8.71467621],38655.78524685402
231800,10000,0.65,[17.86120167],1.8957069134660378,1.4285714285714286,[-1.75289847],38655.78524685402
40000,15000,0.65,[21.68759616],6.250811643991243,1.4285714285714286,[19850.72199463],54930.38302968792
60000,15000,0.65,[19.19736961],5.1762818353855655,1.4285714285714286,[15718.4903461],50489.03191489393
80000,15000,0.65,[18.08745191],3.9035581850773906,1.4285714285714286,[12213.20628737],46763.58832520415
100000,15000,0.65,[15.86539087],3.4240022697767714,1.4285714285714286,[9169.51048827],42918.02563973476
120000,15000,0.65,[14.5417616],2.7071673562603364,1.4285714285714286,[6438.31122828],39191.59716635219
140000,15000,0.65,[12.99372124],2.3380436988465276,1.4285714285714286,[4013.21821808],36037.1010401974
160000,15000,0.65,[12.58233983],2.051243195480806,1.4285714285714286,[1740.54863995],34366.24443071433
180000,15000,0.65,[0.],0.0,0.0,[0.],0.0
170000,15000,0.65,[11.58406407],1.8291603197197253,1.4285714285714286,[688.48191505],32182.418891737598
180000,15000,0.65,[0.],0.0,0.0,[0.],0.0
175000,15000,0.65,[11.54211597],1.7810443867585073,1.4285714285714286,[178.79692533],31910.419080147192
180000,15000,0.65,[0.],0.0,0.0,[0.],0.0
176000,15000,0.65,[11.53791843],1.780396671117507,1.4285714285714286,[77.20503971],31902.290264404368
177000,15000,0.65,[0.],0.0,0.0,[0.],0.0
176500,15000,0.65,[11.5349301],1.7799355470272524,1.4285714285714286,[26.41777982],31896.495782617432
177000,15000,0.65,[0.],0.0,0.0,[0.],0.0
176600,15000,0.65,[11.53448287],1.7798665350289025,1.4285714285714286,[16.26123135],31895.628198740138
176700,15000,0.65,[11.53448287],1.779866535028902,1.4285714285714286,[6.10464607],31895.62819874013
176800,15000,0.65,[0.],0.0,0.0,[0.],0.0
40000,20000,0.65,[14.40938609],5.1777761860343645,1.4285714285714286,[12532.81751473],43468.32557795798
60000,20000,0.65,[12.94333073],3.4899743612232936,1.4285714285714286,[9276.6691371],38986.36125485324
80000,20000,0.65,[10.16138854],2.7398655127053106,1.4285714285714286,[6518.07377686],33082.53634982923
100000,20000,0.65,[10.05017047],2.3212130754194495,1.4285714285714286,[4066.02212939],31874.06834999865
120000,20000,0.65,[8.63600097],1.8637855937723657,1.4285714285714286,[1917.39597014],28294.534168366525
140000,20000,0.65,[0.],0.0,0.0,[0.],0.0
130000,20000,0.65,[8.39334849],1.81141734890562,1.4285714285714286,[881.19822382],27722.66768274656
140000,20000,0.65,[0.],0.0,0.0,[0.],0.0
135000,20000,0.65,[7.24607482],1.563817547584541,1.4285714285714286,[387.16213051],24994.236688174
140000,20000,0.65,[0.],0.0,0.0,[0.],0.0
136000,20000,0.65,[7.2370329],1.5618661574969896,1.4285714285714286,[291.41480721],24972.557230949387
137000,20000,0.65,[7.22913842],1.5601624036747634,1.4285714285714286,[195.72977491],24953.59544927097
138000,20000,0.65,[7.2207732],1.558357056539354,1.4285714285714286,[100.08867811],24933.451034837468
139000,20000,0.65,[7.21468737],1.5570436390298175,1.4285714285714286,[4.48564467],24918.75722273295
140000,20000,0.65,[0.],0.0,0.0,[0.],0.0
139500,20000,0.65,[0.],0.0,0.0,[0.],0.0
139100,20000,0.65,[0.],0.0,0.0,[0.],0.0
40000,25000,0.65,[8.65916014],3.111526950136502,1.4285714285714286,[7949.08034766],30886.988842020794
60000,25000,0.65,[7.2653928],2.5795428909699654,1.4285714285714286,[5256.86348312],27276.21610225438
80000,25000,0.65,[7.17868601],1.935624657790904,1.4285714285714286,[3041.58177401],25963.985426738596
100000,25000,0.65,[5.76900054],1.5555241842387348,1.4285714285714286,[1007.00987247],22183.892459533272
120000,25000,0.65,[0.],0.0,0.0,[0.],0.0
110000,25000,0.65,[5.74582028],1.549273975708405,1.4285714285714286,[52.69162408],22119.84711318069
120000,25000,0.65,[0.],0.0,0.0,[0.],0.0
115000,25000,0.65,[0.],0.0,0.0,[0.],0.0
111000,25000,0.65,[0.],0.0,0.0,[0.],0.0
110500,25000,0.65,[5.74582028],1.549273975708405,1.4285714285714286,[5.00398453],22119.84711318069
111000,25000,0.65,[0.],0.0,0.0,[0.],0.0
110600,25000,0.65,[0.],0.0,0.0,[0.],0.0
40000,30000,0.65,[5.78190391],2.362841824609955,1.4285714285714286,[4864.29353281],23531.243761442027
60000,30000,0.65,[5.73433438],2.060538861823336,1.4285714285714286,[2651.89750485],23061.23223881196
80000,30000,0.65,[4.38066867],1.5428406795678407,1.4285714285714286,[602.82552183],18809.700999087963
100000,30000,0.65,[0.],0.0,0.0,[0.],0.0
90000,30000,0.65,[0.],0.0,0.0,[0.],0.0
85000,30000,0.65,[4.3534843],1.174732137553914,1.4285714285714286,[156.18423363],17933.349599054127
90000,30000,0.65,[0.],0.0,0.0,[0.],0.0
86000,30000,0.65,[4.34616815],1.1718788398610258,1.4285714285714286,[70.91350304],17909.123934335577
87000,30000,0.65,[0.],0.0,0.0,[0.],0.0
