HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR
2015-10-13T08:00:00+00:00,2015-10-13T10:00:00,DK1,297.65,39.9
2015-10-13T07:00:00+00:00,2015-10-13T09:00:00,DK1,291.24,39.04
2015-10-13T06:00:00+00:00,2015-10-13T08:00:00,DK1,320.71,42.99
2015-10-13T05:00:00+00:00,2015-10-13T07:00:00,DK1,271.17,36.35
2015-10-13T04:00:00+00:00,2015-10-13T06:00:00,DK1,166.88,22.37
2015-10-13T03:00:00+00:00,2015-10-13T05:00:00,DK1,157.18,21.07
2015-10-13T02:00:00+00:00,2015-10-13T04:00:00,DK1,154.42,20.7
2015-10-13T01:00:00+00:00,2015-10-13T03:00:00,DK1,151.74,20.34
2015-10-13T00:00:00+00:00,2015-10-13T02:00:00,DK1,151.36,20.29
2015-10-12T23:00:00+00:00,2015-10-13T01:00:00,DK1,151.81,20.35
2015-10-12T22:00:00+00:00,2015-10-13T00:00:00,DK1,154.27,20.68
2015-10-12T21:00:00+00:00,2015-10-12T23:00:00,DK1,155.49,20.84
2015-10-12T20:00:00+00:00,2015-10-12T22:00:00,DK1,160.56,21.52
2015-10-12T19:00:00+00:00,2015-10-12T21:00:00,DK1,163.47,21.91
2015-10-12T18:00:00+00:00,2015-10-12T20:00:00,DK1,171.16,22.94
2015-10-12T17:00:00+00:00,2015-10-12T19:00:00,DK1,200.48,26.87
2015-10-12T16:00:00+00:00,2015-10-12T18:00:00,DK1,320.75,42.99
2015-10-12T15:00:00+00:00,2015-10-12T17:00:00,DK1,189.58,25.41
2015-10-12T14:00:00+00:00,2015-10-12T16:00:00,DK1,190.03,25.47
2015-10-12T13:00:00+00:00,2015-10-12T15:00:00,DK1,190.7,25.56
2015-10-12T12:00:00+00:00,2015-10-12T14:00:00,DK1,192.72,25.83
2015-10-12T11:00:00+00:00,2015-10-12T13:00:00,DK1,189.06,25.34
2015-10-12T10:00:00+00:00,2015-10-12T12:00:00,DK1,188.91,25.32
2015-10-12T09:00:00+00:00,2015-10-12T11:00:00,DK1,204.28,27.38
2015-10-12T08:00:00+00:00,2015-10-12T10:00:00,DK1,221.74,29.72
2015-10-12T07:00:00+00:00,2015-10-12T09:00:00,DK1,238.53,31.97
2015-10-12T06:00:00+00:00,2015-10-12T08:00:00,DK1,236.07,31.64
2015-10-12T05:00:00+00:00,2015-10-12T07:00:00,DK1,185.03,24.8
2015-10-12T04:00:00+00:00,2015-10-12T06:00:00,DK1,162.28,21.75
2015-10-12T03:00:00+00:00,2015-10-12T05:00:00,DK1,154.52,20.71
2015-10-12T02:00:00+00:00,2015-10-12T04:00:00,DK1,146.53,19.64
2015-10-12T01:00:00+00:00,2015-10-12T03:00:00,DK1,145.27,19.47
2015-10-12T00:00:00+00:00,2015-10-12T02:00:00,DK1,147.58,19.78
2015-10-11T23:00:00+00:00,2015-10-12T01:00:00,DK1,146.24,19.6
2015-10-11T22:00:00+00:00,2015-10-12T00:00:00,DK1,150.79,20.21
2015-10-11T21:00:00+00:00,2015-10-11T23:00:00,DK1,149.52,20.04
2015-10-11T20:00:00+00:00,2015-10-11T22:00:00,DK1,155.71,20.87
2015-10-11T19:00:00+00:00,2015-10-11T21:00:00,DK1,159.81,21.42
2015-10-11T18:00:00+00:00,2015-10-11T20:00:00,DK1,162.8,21.82
2015-10-11T17:00:00+00:00,2015-10-11T19:00:00,DK1,165.71,22.21
2015-10-11T16:00:00+00:00,2015-10-11T18:00:00,DK1,171.01,22.92
2015-10-11T15:00:00+00:00,2015-10-11T17:00:00,DK1,174.21,23.35
2015-10-11T14:00:00+00:00,2015-10-11T16:00:00,DK1,123.63,16.57
2015-10-11T13:00:00+00:00,2015-10-11T15:00:00,DK1,146.46,19.63
2015-10-11T12:00:00+00:00,2015-10-11T14:00:00,DK1,146.53,19.64
2015-10-11T11:00:00+00:00,2015-10-11T13:00:00,DK1,147.35,19.75
2015-10-11T10:00:00+00:00,2015-10-11T12:00:00,DK1,147.88,19.82
2015-10-11T09:00:00+00:00,2015-10-11T11:00:00,DK1,149.15,19.99
2015-10-11T08:00:00+00:00,2015-10-11T10:00:00,DK1,150.71,20.2
2015-10-11T07:00:00+00:00,2015-10-11T09:00:00,DK1,153.85,20.62
2015-10-11T06:00:00+00:00,2015-10-11T08:00:00,DK1,151.61,20.32
2015-10-11T05:00:00+00:00,2015-10-11T07:00:00,DK1,145.64,19.52
2015-10-11T04:00:00+00:00,2015-10-11T06:00:00,DK1,141.98,19.03
2015-10-11T03:00:00+00:00,2015-10-11T05:00:00,DK1,141.83,19.01
2015-10-11T02:00:00+00:00,2015-10-11T04:00:00,DK1,145.12,19.45
2015-10-11T01:00:00+00:00,2015-10-11T03:00:00,DK1,143.33,19.21
2015-10-11T00:00:00+00:00,2015-10-11T02:00:00,DK1,141.98,19.03
2015-10-10T23:00:00+00:00,2015-10-11T01:00:00,DK1,141.31,18.94
2015-10-10T22:00:00+00:00,2015-10-11T00:00:00,DK1,147.06,19.71
2015-10-10T21:00:00+00:00,2015-10-10T23:00:00,DK1,148.01,19.84
2015-10-10T20:00:00+00:00,2015-10-10T22:00:00,DK1,150.54,20.18
2015-10-10T19:00:00+00:00,2015-10-10T21:00:00,DK1,153.97,20.64
2015-10-10T18:00:00+00:00,2015-10-10T20:00:00,DK1,157.48,21.11
2015-10-10T17:00:00+00:00,2015-10-10T19:00:00,DK1,162.18,21.74
2015-10-10T16:00:00+00:00,2015-10-10T18:00:00,DK1,162.78,21.82
2015-10-10T15:00:00+00:00,2015-10-10T17:00:00,DK1,159.64,21.4
2015-10-10T14:00:00+00:00,2015-10-10T16:00:00,DK1,155.76,20.88
2015-10-10T13:00:00+00:00,2015-10-10T15:00:00,DK1,154.5,20.71
2015-10-10T12:00:00+00:00,2015-10-10T14:00:00,DK1,154.94,20.77
2015-10-10T11:00:00+00:00,2015-10-10T13:00:00,DK1,156.29,20.95
2015-10-10T10:00:00+00:00,2015-10-10T12:00:00,DK1,157.85,21.16
2015-10-10T09:00:00+00:00,2015-10-10T11:00:00,DK1,159.35,21.36
2015-10-10T08:00:00+00:00,2015-10-10T10:00:00,DK1,160.84,21.56
2015-10-10T07:00:00+00:00,2015-10-10T09:00:00,DK1,159.49,21.38
2015-10-10T06:00:00+00:00,2015-10-10T08:00:00,DK1,155.62,20.86
2015-10-10T05:00:00+00:00,2015-10-10T07:00:00,DK1,151.51,20.31
2015-10-10T04:00:00+00:00,2015-10-10T06:00:00,DK1,148.75,19.94
2015-10-10T03:00:00+00:00,2015-10-10T05:00:00,DK1,148.08,19.85
2015-10-10T02:00:00+00:00,2015-10-10T04:00:00,DK1,147.26,19.74
2015-10-10T01:00:00+00:00,2015-10-10T03:00:00,DK1,147.11,19.72
2015-10-10T00:00:00+00:00,2015-10-10T02:00:00,DK1,146.66,19.66
2015-10-09T23:00:00+00:00,2015-10-10T01:00:00,DK1,147.86,19.82
2015-10-09T22:00:00+00:00,2015-10-10T00:00:00,DK1,148.16,19.86
2015-10-09T21:00:00+00:00,2015-10-09T23:00:00,DK1,141.34,18.94
2015-10-09T20:00:00+00:00,2015-10-09T22:00:00,DK1,146.71,19.66
2015-10-09T19:00:00+00:00,2015-10-09T21:00:00,DK1,149.7,20.06
2015-10-09T18:00:00+00:00,2015-10-09T20:00:00,DK1,193.5,25.93
2015-10-09T17:00:00+00:00,2015-10-09T19:00:00,DK1,223.2,29.91
2015-10-09T16:00:00+00:00,2015-10-09T18:00:00,DK1,334.32,44.8
2015-10-09T15:00:00+00:00,2015-10-09T17:00:00,DK1,348.2,46.66
2015-10-09T14:00:00+00:00,2015-10-09T16:00:00,DK1,195.52,26.2
2015-10-09T13:00:00+00:00,2015-10-09T15:00:00,DK1,195.37,26.18
2015-10-09T12:00:00+00:00,2015-10-09T14:00:00,DK1,349.25,46.8
2015-10-09T11:00:00+00:00,2015-10-09T13:00:00,DK1,356.71,47.8
2015-10-09T10:00:00+00:00,2015-10-09T12:00:00,DK1,256.41,34.36
2015-10-09T09:00:00+00:00,2015-10-09T11:00:00,DK1,298.13,39.95
2015-10-09T08:00:00+00:00,2015-10-09T10:00:00,DK1,383.72,51.42
2015-10-09T07:00:00+00:00,2015-10-09T09:00:00,DK1,423.12,56.7
2015-10-09T06:00:00+00:00,2015-10-09T08:00:00,DK1,423.5,56.75
2015-10-09T05:00:00+00:00,2015-10-09T07:00:00,DK1,400.96,53.73
2015-10-09T04:00:00+00:00,2015-10-09T06:00:00,DK1,193.58,25.94
2015-10-09T03:00:00+00:00,2015-10-09T05:00:00,DK1,142.91,19.15
2015-10-09T02:00:00+00:00,2015-10-09T04:00:00,DK1,139.62,18.71
2015-10-09T01:00:00+00:00,2015-10-09T03:00:00,DK1,139.03,18.63
2015-10-09T00:00:00+00:00,2015-10-09T02:00:00,DK1,138.58,18.57
2015-10-08T23:00:00+00:00,2015-10-09T01:00:00,DK1,139.32,18.67
2015-10-08T22:00:00+00:00,2015-10-09T00:00:00,DK1,141.04,18.9
2015-10-08T21:00:00+00:00,2015-10-08T23:00:00,DK1,126.26,16.92
2015-10-08T20:00:00+00:00,2015-10-08T22:00:00,DK1,132.37,17.74
2015-10-08T19:00:00+00:00,2015-10-08T21:00:00,DK1,138.19,18.52
2015-10-08T18:00:00+00:00,2015-10-08T20:00:00,DK1,146.4,19.62
2015-10-08T17:00:00+00:00,2015-10-08T19:00:00,DK1,158.04,21.18
2015-10-08T16:00:00+00:00,2015-10-08T18:00:00,DK1,196.7,26.36
2015-10-08T15:00:00+00:00,2015-10-08T17:00:00,DK1,303.33,40.65
2015-10-08T14:00:00+00:00,2015-10-08T16:00:00,DK1,142.15,19.05
2015-10-08T13:00:00+00:00,2015-10-08T15:00:00,DK1,161.48,21.64
2015-10-08T12:00:00+00:00,2015-10-08T14:00:00,DK1,193.26,25.9
2015-10-08T11:00:00+00:00,2015-10-08T13:00:00,DK1,192.96,25.86
2015-10-08T10:00:00+00:00,2015-10-08T12:00:00,DK1,143.87,19.28
2015-10-08T09:00:00+00:00,2015-10-08T11:00:00,DK1,147.75,19.8
2015-10-08T08:00:00+00:00,2015-10-08T10:00:00,DK1,149.46,20.03
2015-10-08T07:00:00+00:00,2015-10-08T09:00:00,DK1,149.76,20.07
2015-10-08T06:00:00+00:00,2015-10-08T08:00:00,DK1,150.36,20.15
2015-10-08T05:00:00+00:00,2015-10-08T07:00:00,DK1,146.25,19.6
2015-10-08T04:00:00+00:00,2015-10-08T06:00:00,DK1,131.4,17.61
2015-10-08T03:00:00+00:00,2015-10-08T05:00:00,DK1,120.06,16.09
2015-10-08T02:00:00+00:00,2015-10-08T04:00:00,DK1,116.18,15.57
2015-10-08T01:00:00+00:00,2015-10-08T03:00:00,DK1,114.84,15.39
2015-10-08T00:00:00+00:00,2015-10-08T02:00:00,DK1,113.64,15.23
2015-10-07T23:00:00+00:00,2015-10-08T01:00:00,DK1,111.93,15
2015-10-07T22:00:00+00:00,2015-10-08T00:00:00,DK1,111.85,14.99
2015-10-07T21:00:00+00:00,2015-10-07T23:00:00,DK1,101.83,13.65
2015-10-07T20:00:00+00:00,2015-10-07T22:00:00,DK1,107.2,14.37
2015-10-07T19:00:00+00:00,2015-10-07T21:00:00,DK1,113.24,15.18
2015-10-07T18:00:00+00:00,2015-10-07T20:00:00,DK1,118.99,15.95
2015-10-07T17:00:00+00:00,2015-10-07T19:00:00,DK1,121.9,16.34
2015-10-07T16:00:00+00:00,2015-10-07T18:00:00,DK1,120.18,16.11
2015-10-07T15:00:00+00:00,2015-10-07T17:00:00,DK1,118.69,15.91
2015-10-07T14:00:00+00:00,2015-10-07T16:00:00,DK1,113.54,15.22
2015-10-07T13:00:00+00:00,2015-10-07T15:00:00,DK1,113.54,15.22
2015-10-07T12:00:00+00:00,2015-10-07T14:00:00,DK1,115.56,15.49
2015-10-07T11:00:00+00:00,2015-10-07T13:00:00,DK1,116,15.55
2015-10-07T10:00:00+00:00,2015-10-07T12:00:00,DK1,116.53,15.62
2015-10-07T09:00:00+00:00,2015-10-07T11:00:00,DK1,115.48,15.48
2015-10-07T08:00:00+00:00,2015-10-07T10:00:00,DK1,117.57,15.76
2015-10-07T07:00:00+00:00,2015-10-07T09:00:00,DK1,119.14,15.97
2015-10-07T06:00:00+00:00,2015-10-07T08:00:00,DK1,119.51,16.02
2015-10-07T05:00:00+00:00,2015-10-07T07:00:00,DK1,117.57,15.76
2015-10-07T04:00:00+00:00,2015-10-07T06:00:00,DK1,104.07,13.95
2015-10-07T03:00:00+00:00,2015-10-07T05:00:00,DK1,91.91,12.32
2015-10-07T02:00:00+00:00,2015-10-07T04:00:00,DK1,91.16,12.22
2015-10-07T01:00:00+00:00,2015-10-07T03:00:00,DK1,87.06,11.67
2015-10-07T00:00:00+00:00,2015-10-07T02:00:00,DK1,85.12,11.41
2015-10-06T23:00:00+00:00,2015-10-07T01:00:00,DK1,82.73,11.09
2015-10-06T22:00:00+00:00,2015-10-07T00:00:00,DK1,82.28,11.03
2015-10-06T21:00:00+00:00,2015-10-06T23:00:00,DK1,73.33,9.83
2015-10-06T20:00:00+00:00,2015-10-06T22:00:00,DK1,92.43,12.39
2015-10-06T19:00:00+00:00,2015-10-06T21:00:00,DK1,98.92,13.26
2015-10-06T18:00:00+00:00,2015-10-06T20:00:00,DK1,103.02,13.81
2015-10-06T17:00:00+00:00,2015-10-06T19:00:00,DK1,105.48,14.14
2015-10-06T16:00:00+00:00,2015-10-06T18:00:00,DK1,103.92,13.93
2015-10-06T15:00:00+00:00,2015-10-06T17:00:00,DK1,101.46,13.6
2015-10-06T14:00:00+00:00,2015-10-06T16:00:00,DK1,99.74,13.37
2015-10-06T13:00:00+00:00,2015-10-06T15:00:00,DK1,100.78,13.51
2015-10-06T12:00:00+00:00,2015-10-06T14:00:00,DK1,101.46,13.6
2015-10-06T11:00:00+00:00,2015-10-06T13:00:00,DK1,102.87,13.79
2015-10-06T10:00:00+00:00,2015-10-06T12:00:00,DK1,103.92,13.93
2015-10-06T09:00:00+00:00,2015-10-06T11:00:00,DK1,105.41,14.13
2015-10-06T08:00:00+00:00,2015-10-06T10:00:00,DK1,111,14.88
2015-10-06T07:00:00+00:00,2015-10-06T09:00:00,DK1,115.18,15.44
2015-10-06T06:00:00+00:00,2015-10-06T08:00:00,DK1,118.76,15.92
2015-10-06T05:00:00+00:00,2015-10-06T07:00:00,DK1,113.99,15.28
2015-10-06T04:00:00+00:00,2015-10-06T06:00:00,DK1,97.58,13.08
2015-10-06T03:00:00+00:00,2015-10-06T05:00:00,DK1,90.79,12.17
2015-10-06T02:00:00+00:00,2015-10-06T04:00:00,DK1,87.21,11.69
2015-10-06T01:00:00+00:00,2015-10-06T03:00:00,DK1,83.4,11.18
2015-10-06T00:00:00+00:00,2015-10-06T02:00:00,DK1,83.48,11.19
2015-10-05T23:00:00+00:00,2015-10-06T01:00:00,DK1,85.86,11.51
2015-10-05T22:00:00+00:00,2015-10-06T00:00:00,DK1,91.91,12.32
2015-10-05T21:00:00+00:00,2015-10-05T23:00:00,DK1,91.17,12.22
2015-10-05T20:00:00+00:00,2015-10-05T22:00:00,DK1,101.99,13.67
2015-10-05T19:00:00+00:00,2015-10-05T21:00:00,DK1,110.27,14.78
2015-10-05T18:00:00+00:00,2015-10-05T20:00:00,DK1,119.6,16.03
2015-10-05T17:00:00+00:00,2015-10-05T19:00:00,DK1,237.56,31.84
2015-10-05T16:00:00+00:00,2015-10-05T18:00:00,DK1,246.29,33.01
2015-10-05T15:00:00+00:00,2015-10-05T17:00:00,DK1,332.84,44.61
2015-10-05T14:00:00+00:00,2015-10-05T16:00:00,DK1,261.43,35.04
2015-10-05T13:00:00+00:00,2015-10-05T15:00:00,DK1,305.68,40.97
2015-10-05T12:00:00+00:00,2015-10-05T14:00:00,DK1,289.79,38.84
2015-10-05T11:00:00+00:00,2015-10-05T13:00:00,DK1,301.42,40.4
2015-10-05T10:00:00+00:00,2015-10-05T12:00:00,DK1,314.63,42.17
2015-10-05T09:00:00+00:00,2015-10-05T11:00:00,DK1,366.19,49.08
2015-10-05T08:00:00+00:00,2015-10-05T10:00:00,DK1,384.69,51.56
2015-10-05T07:00:00+00:00,2015-10-05T09:00:00,DK1,395.51,53.01
2015-10-05T06:00:00+00:00,2015-10-05T08:00:00,DK1,410.88,55.07
2015-10-05T05:00:00+00:00,2015-10-05T07:00:00,DK1,387.97,52
2015-10-05T04:00:00+00:00,2015-10-05T06:00:00,DK1,314.63,42.17
2015-10-05T03:00:00+00:00,2015-10-05T05:00:00,DK1,105.57,14.15
2015-10-05T02:00:00+00:00,2015-10-05T04:00:00,DK1,98.63,13.22
2015-10-05T01:00:00+00:00,2015-10-05T03:00:00,DK1,95.8,12.84
2015-10-05T00:00:00+00:00,2015-10-05T02:00:00,DK1,94.9,12.72
2015-10-04T23:00:00+00:00,2015-10-05T01:00:00,DK1,96.17,12.89
2015-10-04T22:00:00+00:00,2015-10-05T00:00:00,DK1,98.56,13.21
2015-10-04T21:00:00+00:00,2015-10-04T23:00:00,DK1,97.07,13.01
2015-10-04T20:00:00+00:00,2015-10-04T22:00:00,DK1,278.97,37.39
2015-10-04T19:00:00+00:00,2015-10-04T21:00:00,DK1,305.53,40.95
2015-10-04T18:00:00+00:00,2015-10-04T20:00:00,DK1,335,44.9
2015-10-04T17:00:00+00:00,2015-10-04T19:00:00,DK1,350.59,46.99
2015-10-04T16:00:00+00:00,2015-10-04T18:00:00,DK1,302.02,40.48
2015-10-04T15:00:00+00:00,2015-10-04T17:00:00,DK1,237.26,31.8
2015-10-04T14:00:00+00:00,2015-10-04T16:00:00,DK1,189.81,25.44
2015-10-04T13:00:00+00:00,2015-10-04T15:00:00,DK1,194.06,26.01
2015-10-04T12:00:00+00:00,2015-10-04T14:00:00,DK1,194.43,26.06
2015-10-04T11:00:00+00:00,2015-10-04T13:00:00,DK1,202.12,27.09
2015-10-04T10:00:00+00:00,2015-10-04T12:00:00,DK1,218.16,29.24
2015-10-04T09:00:00+00:00,2015-10-04T11:00:00,DK1,235.92,31.62
2015-10-04T08:00:00+00:00,2015-10-04T10:00:00,DK1,227.78,30.53
2015-10-04T07:00:00+00:00,2015-10-04T09:00:00,DK1,195.48,26.2
2015-10-04T06:00:00+00:00,2015-10-04T08:00:00,DK1,163.02,21.85
2015-10-04T05:00:00+00:00,2015-10-04T07:00:00,DK1,95.05,12.74
2015-10-04T04:00:00+00:00,2015-10-04T06:00:00,DK1,94.98,12.73
2015-10-04T03:00:00+00:00,2015-10-04T05:00:00,DK1,94.08,12.61
2015-10-04T02:00:00+00:00,2015-10-04T04:00:00,DK1,92.67,12.42
2015-10-04T01:00:00+00:00,2015-10-04T03:00:00,DK1,92.22,12.36
2015-10-04T00:00:00+00:00,2015-10-04T02:00:00,DK1,92.52,12.4
2015-10-03T23:00:00+00:00,2015-10-04T01:00:00,DK1,93.26,12.5
2015-10-03T22:00:00+00:00,2015-10-04T00:00:00,DK1,95.2,12.76
2015-10-03T21:00:00+00:00,2015-10-03T23:00:00,DK1,86.47,11.59
2015-10-03T20:00:00+00:00,2015-10-03T22:00:00,DK1,201.58,27.02
2015-10-03T19:00:00+00:00,2015-10-03T21:00:00,DK1,239.41,32.09
2015-10-03T18:00:00+00:00,2015-10-03T20:00:00,DK1,292.3,39.18
2015-10-03T17:00:00+00:00,2015-10-03T19:00:00,DK1,350.72,47.01
2015-10-03T16:00:00+00:00,2015-10-03T18:00:00,DK1,300.66,40.3
2015-10-03T15:00:00+00:00,2015-10-03T17:00:00,DK1,237.84,31.88
2015-10-03T14:00:00+00:00,2015-10-03T16:00:00,DK1,179.43,24.05
2015-10-03T13:00:00+00:00,2015-10-03T15:00:00,DK1,175.47,23.52
2015-10-03T12:00:00+00:00,2015-10-03T14:00:00,DK1,163.68,21.94
2015-10-03T11:00:00+00:00,2015-10-03T13:00:00,DK1,151,20.24
2015-10-03T10:00:00+00:00,2015-10-03T12:00:00,DK1,175.55,23.53
2015-10-03T09:00:00+00:00,2015-10-03T11:00:00,DK1,183.75,24.63
2015-10-03T08:00:00+00:00,2015-10-03T10:00:00,DK1,184.05,24.67
2015-10-03T07:00:00+00:00,2015-10-03T09:00:00,DK1,196.96,26.4
2015-10-03T06:00:00+00:00,2015-10-03T08:00:00,DK1,205.46,27.54
2015-10-03T05:00:00+00:00,2015-10-03T07:00:00,DK1,92.51,12.4
2015-10-03T04:00:00+00:00,2015-10-03T06:00:00,DK1,88.41,11.85
2015-10-03T03:00:00+00:00,2015-10-03T05:00:00,DK1,85.94,11.52
2015-10-03T02:00:00+00:00,2015-10-03T04:00:00,DK1,83.33,11.17
2015-10-03T01:00:00+00:00,2015-10-03T03:00:00,DK1,82.81,11.1
2015-10-03T00:00:00+00:00,2015-10-03T02:00:00,DK1,82.29,11.03
2015-10-02T23:00:00+00:00,2015-10-03T01:00:00,DK1,82.14,11.01
2015-10-02T22:00:00+00:00,2015-10-03T00:00:00,DK1,82.44,11.05
2015-10-02T21:00:00+00:00,2015-10-02T23:00:00,DK1,80.95,10.85
2015-10-02T20:00:00+00:00,2015-10-02T22:00:00,DK1,86.03,11.53
2015-10-02T19:00:00+00:00,2015-10-02T21:00:00,DK1,89.16,11.95
2015-10-02T18:00:00+00:00,2015-10-02T20:00:00,DK1,87.89,11.78
2015-10-02T17:00:00+00:00,2015-10-02T19:00:00,DK1,88.41,11.85
2015-10-02T16:00:00+00:00,2015-10-02T18:00:00,DK1,206.97,27.74
2015-10-02T15:00:00+00:00,2015-10-02T17:00:00,DK1,286.58,38.41
2015-10-02T14:00:00+00:00,2015-10-02T16:00:00,DK1,223.68,29.98
2015-10-02T13:00:00+00:00,2015-10-02T15:00:00,DK1,80.13,10.74
2015-10-02T12:00:00+00:00,2015-10-02T14:00:00,DK1,196.75,26.37
2015-10-02T11:00:00+00:00,2015-10-02T13:00:00,DK1,213.76,28.65
2015-10-02T10:00:00+00:00,2015-10-02T12:00:00,DK1,224.35,30.07
2015-10-02T09:00:00+00:00,2015-10-02T11:00:00,DK1,238.83,32.01
2015-10-02T08:00:00+00:00,2015-10-02T10:00:00,DK1,269.79,36.16
2015-10-02T07:00:00+00:00,2015-10-02T09:00:00,DK1,328.43,44.02
2015-10-02T06:00:00+00:00,2015-10-02T08:00:00,DK1,398.27,53.38
2015-10-02T05:00:00+00:00,2015-10-02T07:00:00,DK1,361.93,48.51
2015-10-02T04:00:00+00:00,2015-10-02T06:00:00,DK1,195.55,26.21
2015-10-02T03:00:00+00:00,2015-10-02T05:00:00,DK1,52.82,7.08
2015-10-02T02:00:00+00:00,2015-10-02T04:00:00,DK1,54.09,7.25
2015-10-02T01:00:00+00:00,2015-10-02T03:00:00,DK1,51.41,6.89
2015-10-02T00:00:00+00:00,2015-10-02T02:00:00,DK1,63.19,8.47
2015-10-01T23:00:00+00:00,2015-10-02T01:00:00,DK1,71.03,9.52
2015-10-01T22:00:00+00:00,2015-10-02T00:00:00,DK1,66.48,8.91
2015-10-01T21:00:00+00:00,2015-10-01T23:00:00,DK1,82.44,11.05
2015-10-01T20:00:00+00:00,2015-10-01T22:00:00,DK1,90.05,12.07
2015-10-01T19:00:00+00:00,2015-10-01T21:00:00,DK1,97.81,13.11
2015-10-01T18:00:00+00:00,2015-10-01T20:00:00,DK1,103.71,13.9
2015-10-01T17:00:00+00:00,2015-10-01T19:00:00,DK1,105.35,14.12
2015-10-01T16:00:00+00:00,2015-10-01T18:00:00,DK1,237.11,31.78
2015-10-01T15:00:00+00:00,2015-10-01T17:00:00,DK1,205.85,27.59
2015-10-01T14:00:00+00:00,2015-10-01T16:00:00,DK1,100.13,13.42
2015-10-01T13:00:00+00:00,2015-10-01T15:00:00,DK1,208.16,27.9
2015-10-01T12:00:00+00:00,2015-10-01T14:00:00,DK1,214.95,28.81
2015-10-01T11:00:00+00:00,2015-10-01T13:00:00,DK1,223.98,30.02
2015-10-01T10:00:00+00:00,2015-10-01T12:00:00,DK1,217.41,29.14
2015-10-01T09:00:00+00:00,2015-10-01T11:00:00,DK1,227.11,30.44
2015-10-01T08:00:00+00:00,2015-10-01T10:00:00,DK1,257.03,34.45
2015-10-01T07:00:00+00:00,2015-10-01T09:00:00,DK1,322.68,43.25
2015-10-01T06:00:00+00:00,2015-10-01T08:00:00,DK1,257.4,34.5
2015-10-01T05:00:00+00:00,2015-10-01T07:00:00,DK1,238.45,31.96
2015-10-01T04:00:00+00:00,2015-10-01T06:00:00,DK1,100.42,13.46
2015-10-01T03:00:00+00:00,2015-10-01T05:00:00,DK1,88.71,11.89
2015-10-01T02:00:00+00:00,2015-10-01T04:00:00,DK1,81.85,10.97
2015-10-01T01:00:00+00:00,2015-10-01T03:00:00,DK1,75.06,10.06
2015-10-01T00:00:00+00:00,2015-10-01T02:00:00,DK1,74.68,10.01
2015-09-30T23:00:00+00:00,2015-10-01T01:00:00,DK1,81.92,10.98
2015-09-30T22:00:00+00:00,2015-10-01T00:00:00,DK1,89.46,11.99
2015-09-30T21:00:00+00:00,2015-09-30T23:00:00,DK1,93.87,12.58
2015-09-30T20:00:00+00:00,2015-09-30T22:00:00,DK1,104.76,14.04
2015-09-30T19:00:00+00:00,2015-09-30T21:00:00,DK1,109.46,14.67
2015-09-30T18:00:00+00:00,2015-09-30T20:00:00,DK1,121.1,16.23
2015-09-30T17:00:00+00:00,2015-09-30T19:00:00,DK1,204.97,27.47
2015-09-30T16:00:00+00:00,2015-09-30T18:00:00,DK1,351.88,47.16
2015-09-30T15:00:00+00:00,2015-09-30T17:00:00,DK1,286.75,38.43
2015-09-30T14:00:00+00:00,2015-09-30T16:00:00,DK1,248.32,33.28
2015-09-30T13:00:00+00:00,2015-09-30T15:00:00,DK1,236.53,31.7
2015-09-30T12:00:00+00:00,2015-09-30T14:00:00,DK1,224.37,30.07
2015-09-30T11:00:00+00:00,2015-09-30T13:00:00,DK1,218.25,29.25
2015-09-30T10:00:00+00:00,2015-09-30T12:00:00,DK1,209.89,28.13
2015-09-30T09:00:00+00:00,2015-09-30T11:00:00,DK1,239.81,32.14
2015-09-30T08:00:00+00:00,2015-09-30T10:00:00,DK1,276.75,37.09
2015-09-30T07:00:00+00:00,2015-09-30T09:00:00,DK1,298.46,40
2015-09-30T06:00:00+00:00,2015-09-30T08:00:00,DK1,414.11,55.5
2015-09-30T05:00:00+00:00,2015-09-30T07:00:00,DK1,401.28,53.78
2015-09-30T04:00:00+00:00,2015-09-30T06:00:00,DK1,306.29,41.05
2015-09-30T03:00:00+00:00,2015-09-30T05:00:00,DK1,95.21,12.76
2015-09-30T02:00:00+00:00,2015-09-30T04:00:00,DK1,90.51,12.13
2015-09-30T01:00:00+00:00,2015-09-30T03:00:00,DK1,79.76,10.69
2015-09-30T00:00:00+00:00,2015-09-30T02:00:00,DK1,78.87,10.57
2015-09-29T23:00:00+00:00,2015-09-30T01:00:00,DK1,80.29,10.76
2015-09-29T22:00:00+00:00,2015-09-30T00:00:00,DK1,85.81,11.5
2015-09-29T21:00:00+00:00,2015-09-29T23:00:00,DK1,96.68,12.96
2015-09-29T20:00:00+00:00,2015-09-29T22:00:00,DK1,104.44,14
2015-09-29T19:00:00+00:00,2015-09-29T21:00:00,DK1,196.5,26.34
2015-09-29T18:00:00+00:00,2015-09-29T20:00:00,DK1,232.3,31.14
2015-09-29T17:00:00+00:00,2015-09-29T19:00:00,DK1,385.23,51.64
2015-09-29T16:00:00+00:00,2015-09-29T18:00:00,DK1,323.47,43.36
2015-09-29T15:00:00+00:00,2015-09-29T17:00:00,DK1,253.94,34.04
2015-09-29T14:00:00+00:00,2015-09-29T16:00:00,DK1,216.49,29.02
2015-09-29T13:00:00+00:00,2015-09-29T15:00:00,DK1,211.34,28.33
