power,energy,effi,storage,charge,discharge,profit,Revenew
50000,40000,0.7,[3.59466334],1.0747826682294752,1.1952286093343938,[2359.75428271],19261.981363814506
70000,40000,0.7,[3.59017188],1.0734397495990806,1.1952286093343938,[688.38587492],19243.668479985936
90000,40000,0.7,[0.],0.0,0.0,[0.],0.0
80000,40000,0.7,[0.],0.0,0.0,[0.],0.0
75000,40000,0.7,[3.59017188],1.0734397495990806,1.1952286093343938,[270.65824413],19243.668479985936
80000,40000,0.7,[0.],0.0,0.0,[0.],0.0
76000,40000,0.7,[3.59017188],1.0734397495990806,1.1952286093343938,[187.11271797],19243.668479985936
77000,40000,0.7,[3.59017188],1.0734397495990804,1.1952286093343938,[103.56719181],19243.66847998593
78000,40000,0.7,[3.59017188],1.0734397495990806,1.1952286093343938,[20.02166566],19243.668479985936
79000,40000,0.7,[0.],0.0,0.0,[0.],0.0
78500,40000,0.7,[0.],0.0,0.0,[0.],0.0
78100,40000,0.7,[3.59017188],1.0734397495990806,1.1952286093343938,[11.66711304],19243.668479985936
78200,40000,0.7,[3.59017188],1.0734397495990806,1.1952286093343938,[3.31256042],19243.668479985936
78300,40000,0.7,[3.59017188],1.0734397495990806,1.1952286093343938,[-5.04199219],19243.668479985936
30000,50000,0.7,[2.40795505],0.9597520965090548,1.1952286093343938,[1397.97859627],14546.831413388818
50000,50000,0.7,[0.],0.0,0.0,[0.],0.0
40000,50000,0.7,[2.39494452],0.9545664161272899,1.1952286093343938,[609.99366737],14485.11900516031
50000,50000,0.7,[0.],0.0,0.0,[0.],0.0
45000,50000,0.7,[2.39494452],0.9545664161272899,1.1952286093343938,[216.21497262],14485.119005153698
50000,50000,0.7,[0.],0.0,0.0,[0.],0.0
46000,50000,0.7,[2.39494452],0.9545664161272899,1.1952286093343938,[137.45923359],14485.1190050719
47000,50000,0.7,[2.39494452],0.9545664161272899,1.1952286093343938,[58.70349464],14485.1190050719
48000,50000,0.7,[0.],0.0,0.0,[0.],0.0
47500,50000,0.7,[2.39394662],0.9541686801205703,1.1952286093343938,[19.33438901],14480.146830590433
48000,50000,0.7,[0.],0.0,0.0,[0.],0.0
47600,50000,0.7,[2.39394662],0.9541686801205703,1.1952286093343938,[11.46041772],14480.146830590433
47700,50000,0.7,[2.39394662],0.9541686801205703,1.1952286093343938,[3.58644643],14480.146830590433
47800,50000,0.7,[2.39394662],0.9541686801205703,1.1952286093343938,[-4.28752486],14480.146830590433
30000,60000,0.7,[0.],0.0,0.0,[0.],0.0
20000,60000,0.7,[2.39195208],1.4297626492230993,1.1952286093343938,[348.27888629],15184.36180193302
30000,60000,0.7,[0.],0.0,0.0,[0.],0.0
25000,60000,0.7,[0.],0.0,0.0,[0.],0.0
21000,60000,0.7,[2.39195208],1.4297626492230993,1.1952286093343938,[250.37596965],15184.361801933022
22000,60000,0.7,[2.39195208],1.4297626492230993,1.1952286093343938,[152.47305301],15184.361801933022
23000,60000,0.7,[2.39195208],1.429365741142834,1.1952286093343938,[54.57687306],15183.802252548297
24000,60000,0.7,[0.],0.0,0.0,[0.],0.0
23500,60000,0.7,[2.39195208],1.429365741142834,1.1952286093343938,[5.63341108],15183.802252548297
24000,60000,0.7,[0.],0.0,0.0,[0.],0.0
23600,60000,0.7,[2.39195208],1.4293160811508312,1.1952286093343938,[-4.15507885],15183.73040235406
30000,80000,0.7,[0.],0.0,0.0,[0.],0.0
20000,80000,0.7,[0.],0.0,0.0,[0.],0.0
15000,80000,0.7,[0.],0.0,0.0,[0.],0.0
11000,80000,0.7,[0.],0.0,0.0,[0.],0.0
10500,80000,0.7,[0.],0.0,0.0,[0.],0.0
10100,80000,0.7,[0.],0.0,0.0,[0.],0.0
30000,100000,0.7,[0.],0.0,0.0,[0.],0.0
20000,100000,0.7,[0.],0.0,0.0,[0.],0.0
15000,100000,0.7,[0.],0.0,0.0,[0.],0.0
11000,100000,0.7,[0.],0.0,0.0,[0.],0.0
10500,100000,0.7,[0.],0.0,0.0,[0.],0.0
10100,100000,0.7,[0.],0.0,0.0,[0.],0.0
30000,120000,0.7,[0.],0.0,0.0,[0.],0.0
20000,120000,0.7,[0.],0.0,0.0,[0.],0.0
15000,120000,0.7,[0.],0.0,0.0,[0.],0.0
11000,120000,0.7,[0.],0.0,0.0,[0.],0.0
10500,120000,0.7,[0.],0.0,0.0,[0.],0.0
10100,120000,0.7,[0.],0.0,0.0,[0.],0.0
